position_x,position_y,position_z,reference_velocity_x,reference_velocity_y,reference_velocity_z,baseline_velocity_x,baseline_velocity_y,baseline_velocity_z,candidate_velocity_x,candidate_velocity_y,candidate_velocity_z
0.0,-1.5,0.0,1.068965254854702,-0.05832301533263938,-6.445486447576932e-07,1.0662094354629517,-0.05658978223800659,-0.0023550251498818398,1.0650882720947266,-0.05713947117328644,0.0010820957832038403
0.11999999731779099,-1.5,0.0,1.0757193750586318,-0.04681887574729613,-6.850619999616707e-07,1.072821855545044,-0.04492148756980896,-0.0025605440605431795,1.0718249082565308,-0.045439042150974274,0.0012187192915007472
0.23999999463558197,-1.5,0.0,1.0807659444373594,-0.033726741293959465,-7.201405999153568e-07,1.0777591466903687,-0.03200044855475426,-0.0027954503893852234,1.076905369758606,-0.03241158649325371,0.0013635325012728572
0.35999998450279236,-1.5,0.0,1.0841050340168006,-0.019558099587898226,-7.567239951254657e-07,1.0809489488601685,-0.018054591491818428,-0.0030664391815662384,1.0802452564239502,-0.018234459683299065,0.0015438453992828727
0.47999998927116394,-1.5,0.0,1.0854623106573418,-0.004556657348367153,-7.950538962179406e-07,1.0821850299835205,-0.0032722644973546267,-0.003399221459403634,1.0815335512161255,-0.0031581628136336803,0.001764969201758504
0.5999999642372131,-1.5,0.0,1.0844446120642555,0.011079246481435568,-8.212183408731164e-07,1.0809800624847412,0.01195900421589613,-0.0037614863831549883,1.080428957939148,0.012401013635098934,0.0019973209127783775
0.7199999690055847,-1.5,0.0,1.080573501523921,0.026565897124049585,-8.382427360086015e-07,1.0770255327224731,0.026745593175292015,-0.004174298606812954,1.0765784978866577,0.02759678103029728,0.002267551375553012
0.8399999737739563,-1.5,0.0,1.0738750420140148,0.040770550533098984,-8.344940159925755e-07,1.070449948310852,0.0400082990527153,-0.004631470423191786,1.0701268911361694,0.0413813479244709,0.0025736482348293066
0.9599999785423279,-1.5,0.0,1.0649536779921205,0.05242533028564506,-8.02520242818077e-07,1.0618796348571777,0.050788514316082,-0.005112987011671066,1.0616018772125244,0.0528096929192543,0.002900815801694989
1.0799999237060547,-1.5,0.0,1.0546610258307594,0.061145569293360104,-7.457738857020291e-07,1.0522767305374146,0.05861375853419304,-0.005610100459307432,1.0519760847091675,0.06141544505953789,0.0032817034516483545
