position_x,position_y,position_z,baseline_vpm_velocity_x,baseline_vpm_velocity_y,baseline_vpm_velocity_z,candidate_vpm_velocity_x,candidate_vpm_velocity_y,candidate_vpm_velocity_z,baseline_velocity_x,baseline_velocity_y,baseline_velocity_z,candidate_velocity_x,candidate_velocity_y,candidate_velocity_z,reference_velocity_x,reference_velocity_y,reference_velocity_z
-4.5,0.75,0.0,0.9951493,0.001054465,-0.00012713243,0.9950847,0.0012055503,1.3710309e-05,,,,,,,0.9972728690557712,0.0013702276185792157,-1.2015048151709114e-08
-4.380435,0.75,0.0,0.9947771,0.0011819563,-0.00012948974,0.9947067,0.0013291003,1.4313542e-05,,,,,,,0.9968697506814187,0.0015266946666962857,-1.2596444176463974e-08
-4.2608695,0.75,0.0,0.9943656,0.0013231462,-0.00012918407,0.994287,0.0014710926,1.4996722e-05,,,,,,,0.9964205535605389,0.001699167895440305,-1.3193163010761567e-08
-4.1413045,0.75,0.0,0.9939056,0.0014815028,-0.00014418107,0.9938248,0.0016363576,1.556336e-05,,,,,,,0.9959239398286239,0.0018902855943444563,-1.382121375109922e-08
-4.021739,0.75,0.0,0.99339354,0.0016631356,-0.00014926352,0.9933138,0.0018414223,1.631132e-05,,,,,,,0.995388590264943,0.0021264264129430537,-1.4643431269958224e-08
-3.902174,0.75,0.0,0.99283016,0.0018762618,-0.00014841119,0.9927379,0.0020513781,1.7124103e-05,,,,,,,0.9947048310775172,0.0024090065245585533,-1.55375827824063e-08
-3.7826087,0.75,0.0,0.9922011,0.0021196327,-0.00014920335,0.9921019,0.0022991216,1.7985429e-05,,,,,,,0.9939987162134909,0.0027031671025373235,-1.646377720334886e-08
-3.6630435,0.75,0.0,0.9915018,0.0024038197,-0.0001530193,0.9913939,0.002578635,1.8915922e-05,,,,,,,0.9932475629741092,0.0027778437251375866,-1.719684516972694e-08
-3.5434783,0.75,0.0,0.99071586,0.0027425988,-0.00015553126,0.99060476,0.0029210914,1.9933526e-05,,,,,,,0.9929655406154496,0.00309269348306588,-1.751757052564264e-08
-3.423913,0.75,0.0,0.98982954,0.0031234273,-0.00016243296,0.9897148,0.0033143326,2.1051199e-05,,,,,,,0.9919378166368503,0.0036032906848135022,-1.911737767551914e-08
-3.304348,0.75,0.0,0.98884237,0.0035700342,-0.0001634245,0.98869133,0.0037822821,2.2287448e-05,,,,,,,0.9908761696508492,0.0041120704540130925,-2.075710896680481e-08
-3.1847825,0.75,0.0,0.987714,0.0041087954,-0.00016270005,0.98755294,0.0043214643,2.3565193e-05,,,,,,,0.9904177995718466,0.004162726676450552,-2.2843173662205098e-08
-3.0652175,0.75,0.0,0.9864189,0.004749923,-0.00016266885,0.9862626,0.00496507,2.4952922e-05,,,,,,,0.9886441514882711,0.005068518353800574,-2.4121739787330348e-08
-2.945652,0.75,0.0,0.9849555,0.0055007283,-0.0001674107,0.98477584,0.0057509993,2.6579075e-05,,,,,,,0.9868345241406471,0.006173126077873279,-2.5697907046482365e-08
-2.826087,0.75,0.0,0.98329854,0.006408466,-0.0001666183,0.98306984,0.0066625187,2.832932e-05,,,,,,,0.9849727558665762,0.007166441931448887,-2.7395710600278535e-08
-2.7065217,0.75,0.0,0.9813933,0.0075069354,-0.00016960446,0.98113686,0.0077755474,3.070143e-05,,,,,,,0.9835147329778113,0.007772580079216799,-2.7686843058788733e-08
-2.5869565,0.75,0.0,0.97920156,0.008826064,-0.00017280961,0.97885966,0.009121655,3.304652e-05,,,,,,,0.981090190060226,0.009316611039421612,-3.155536809499107e-08
-2.4673913,0.75,0.0,0.97664917,0.010434603,-0.00015932656,0.97629625,0.010767452,3.564517e-05,,,,,,,0.9788996292574946,0.010733153391068395,-3.517214972460596e-08
-2.347826,0.75,0.0,0.973695,0.012460874,-0.00018227973,0.97333115,0.012756916,3.8828533e-05,,,,,,,0.9753944943816681,0.013122128749666999,-3.9922499377760404e-08
-2.228261,0.75,0.0,0.9703008,0.014919425,-0.00020745746,0.96985555,0.015222043,4.2509084e-05,,,,,,,0.9719222666925269,0.015242438631792882,-4.4697922575731314e-08
-2.1086957,0.75,0.0,0.9662935,0.018002162,-0.00028802807,0.9658532,0.018331125,4.7009125e-05,,,,,,,0.9677824339384353,0.018485987551933824,-5.095245868905467e-08
-1.9891305,0.75,0.0,0.96162194,0.021840563,-0.0003245825,0.9610897,0.022202631,5.1598858e-05,,,,,,,0.9624456146830768,0.022226913255121623,-5.73148016113495e-08
-1.869565,0.75,0.0,0.9561683,0.026782962,-0.00034492457,0.95556444,0.027086083,5.7500063e-05,,,,,,,0.9567107323430617,0.026960299750808762,-6.391097013148505e-08
-1.75,0.75,0.0,0.94968444,0.03306952,-0.00037237367,0.9491566,0.033402372,6.5560525e-05,,,,,,,0.9503192780777079,0.03327925991023253,-7.183377965928103e-08
-1.6304348,0.75,0.0,0.9422548,0.041205347,-0.00035910198,0.9416436,0.041476626,7.500332e-05,,,,,,,0.9426642597872777,0.0412560963292905,-8.124856910051196e-08
-1.5108695,0.75,0.0,0.93368703,0.051851958,-0.00035545352,0.93290555,0.052070994,8.7140594e-05,,,,,,,0.9342361971226844,0.05174111820251957,-9.276633840108774e-08
-1.3913043,0.75,0.0,0.9238871,0.06585366,-0.00037629533,0.92298687,0.06593766,0.000102756814,0.9237313093198577,0.0617749572955195,-0.00036184087482475695,0.9230460501096007,0.06371063182914212,-2.2911345184093905e-05,0.9236777293876768,0.06531134527319127,-1.0715514825713373e-07
-1.2717392,0.75,0.0,0.9128997,0.08454082,-0.00039797477,0.91161656,0.08433175,0.00012412632,0.913032724261034,0.0804308466654586,-0.00040175285346594284,0.9122967177674783,0.08229839865467563,-1.138255696352316e-05,0.9124863963526145,0.08364558418524043,-1.228801825369592e-07
-1.152174,0.75,0.0,0.9013761,0.10968136,-0.00039285855,0.89938504,0.109240614,0.0001527697,0.901126201402915,0.10517358649231517,-0.00045189311773617235,0.9003187186317823,0.10699492891501938,-3.233618721407009e-06,0.90030266180031,0.1082660475456454,-1.3019142303276657e-07
-1.0326087,0.75,0.0,0.88980377,0.14260606,-0.00037089954,0.88798577,0.1430758,0.00019223298,0.8898155985142546,0.13823597212663713,-0.0005128258865407404,0.8889143696654761,0.14005805854528,2.9869015767111705e-06,0.8888995287535126,0.14136422759455358,-1.8117020772422088e-07
-0.9130435,0.75,0.0,0.8819271,0.18727887,-0.00046103552,0.8799711,0.1886817,0.00024643468,0.8820974777264294,0.18301021690017055,-0.0005753142067558509,0.881061604467574,0.18484044480051148,7.772608198198313e-06,0.8804891075034762,0.18659992128521385,-2.7769264714227614e-07
-0.79347825,0.75,0.0,0.88565433,0.2472738,-0.00059273804,0.88292605,0.24958622,0.00031585197,0.8839565795907457,0.24314022084112033,-0.0006438621829385788,0.8827149365335116,0.24494837746412154,1.2228038752893722e-05,0.8822363318624098,0.24645945081296092,-3.814856093831446e-07
-0.673913,0.75,0.0,0.9151991,0.3206253,-0.00074111635,0.9112133,0.32445073,0.00039479136,0.9093140222486383,0.31734238423644234,-0.0007240129798908826,0.9077772242929056,0.31919113055144716,1.6920949834607635e-05,0.9083984972395439,0.320906628215132,-5.267034267475294e-07
-0.55434775,0.75,0.0,0.9926648,0.3896946,-0.00082713016,0.9876806,0.39585736,0.00045914197,0.9800754130770325,0.390483156157711,-0.0008100891949891537,0.9781534305378838,0.3925409808743352,2.225942435778893e-05,0.9799476603222708,0.3962180814877946,-7.661440433972991e-07
-0.4347825,0.75,0.0,1.1291373,0.42708892,-0.0009345523,1.1242298,0.43069258,0.0004788477,1.1134696570971385,0.4225571514509413,-0.000883901508867094,1.1113349268317403,0.42531441205328807,2.845265859979416e-05,1.1107669780394083,0.4278160328646052,-1.1583463699531911e-06
-0.3152175,0.75,0.0,1.231345,0.38755816,-0.0016448167,1.2228935,0.39067742,0.00041812443,1.2171401432336773,0.3953525091742215,-0.0008744601990642413,1.214070237394908,0.39847637055964785,3.621085040524975e-05,1.2205993911748,0.402953081087207,-1.777037180503583e-06
-0.19565201,0.75,0.0,1.1887951,0.27167457,-0.0025841347,1.1769613,0.2764473,0.00029667836,1.2086624356899667,0.3004060886038843,-0.0008253302368213918,1.2025758363527292,0.30249177266114907,4.731972421705838e-05,1.1877420848193463,0.3023955613611339,-2.6822589153457596e-06
