position_x,position_y,position_z,reference_velocity_x,reference_velocity_y,reference_velocity_z,baseline_velocity_x,baseline_velocity_y,baseline_velocity_z,candidate_velocity_x,candidate_velocity_y,candidate_velocity_z
0.0,-1.5,0.0,1.0665990973268937,-0.03976243284347729,-4.6019836146152595e-07,1.0658900737762451,-0.03756913170218468,-0.003383827395737171,1.064249038696289,-0.03831120952963829,0.00030421261908486485
0.11999999731779099,-1.5,0.0,1.0706006973459727,-0.02720970667181948,-4.7477983574091063e-07,1.069878101348877,-0.02477167174220085,-0.003661724040284753,1.0682642459869385,-0.02558174543082714,0.0003443275927565992
0.23999999463558197,-1.5,0.0,1.072408138503675,-0.013904787181559772,-4.7666363481203443e-07,1.0716484785079956,-0.01148355845361948,-0.003923773765563965,1.0701842308044434,-0.012323630973696709,0.000392615154851228
0.35999998450279236,-1.5,0.0,1.072168672037675,-0.0004958211863311117,-4.710554787725526e-07,1.0712937116622925,0.0017615767428651452,-0.004202697891741991,1.0699056386947632,0.0010363783221691847,0.00044503778917714953
0.47999998927116394,-1.5,0.0,1.0699566695289773,0.012528284301029268,-4.5823557018667524e-07,1.0688903331756592,0.01456962525844574,-0.0044781723991036415,1.067592740058899,0.01406719721853733,0.0005003230180591345
0.5999999642372131,-1.5,0.0,1.0657662309064015,0.024804426865031298,-4.358125219906365e-07,1.0645980834960938,0.026448039337992668,-0.00470704073086381,1.0632952451705933,0.02630380354821682,0.0005647092475555837
0.7199999690055847,-1.5,0.0,1.059684088937938,0.035852766632435765,-4.077869537506094e-07,1.0585269927978516,0.03681451827287674,-0.00496349111199379,1.0572047233581543,0.03701090067625046,0.0006148457177914679
0.8399999737739563,-1.5,0.0,1.0521028740961953,0.04501723918450332,-3.772266293164823e-07,1.0511729717254639,0.04508960619568825,-0.005180551204830408,1.049723744392395,0.045657239854335785,0.0006624367670156062
0.9599999785423279,-1.5,0.0,1.0436925553727556,0.05155344918590021,-3.3960350504450015e-07,1.0431021451950073,0.05106312781572342,-0.00538781238719821,1.0414690971374512,0.05201055854558945,0.0006925250054337084
1.0799999237060547,-1.5,0.0,1.0351171309663494,0.055664850660274094,-3.010659324806218e-07,1.03505539894104,0.05465085431933403,-0.0055465092882514,1.0331698656082153,0.0559714138507843,0.000707069062627852
1.1999999284744263,-1.5,0.0,1.0270689822829884,0.05775657721364213,-2.6480949098707534e-07,1.0274771451950073,0.05615384504199028,-0.005640649236738682,1.0253633260726929,0.05786781758069992,0.0006929364753887057
1.3199999332427979,-1.5,0.0,1.0199606195265876,0.05786231288303888,-2.3032932399571593e-07,1.0208666324615479,0.05605744570493698,-0.005624699871987104,1.0183528661727905,0.058201488107442856,0.0006637609330937266
1.4399999380111694,-1.5,0.0,1.0138568303872972,0.056853731781634664,-2.0113085086839635e-07,1.0152019262313843,0.05488304793834686,-0.005502182990312576,1.0122684240341187,0.0574222095310688,0.0005955504602752626
1.559999942779541,-1.5,0.0,1.0086935669659085,0.05534417698311271,-1.7890841440200048e-07,1.0105067491531372,0.053026020526885986,-0.005256653763353825,1.0069905519485474,0.055902548134326935,0.0004992821486666799
1.6799999475479126,-1.5,0.0,1.0043058556886475,0.053188778974922774,-1.6173947796707406e-07,1.006540298461914,0.050745490938425064,-0.004862239118665457,1.0023833513259888,0.05386147275567055,0.0003988958487752825
1.7999999523162842,-1.5,0.0,1.0004656597786372,0.050760972777116636,-1.4877100744778622e-07,1.0031957626342773,0.048188742250204086,-0.004328692331910133,0.9983543753623962,0.051340799778699875,0.0002948519540950656
1.9199999570846558,-1.5,0.0,0.9971003762849399,0.04816291475324161,-1.3807528702286336e-07,1.0004503726959229,0.045427750796079636,-0.0036921550054103136,0.9949176907539368,0.04840848594903946,0.00018657992768567055
2.0399999618530273,-1.5,0.0,0.9942567443409963,0.04508067723407884,-1.2670480160639167e-07,0.9981943964958191,0.04247576370835304,-0.0029941548127681017,0.9921005368232727,0.04511231184005737,9.04238986549899e-05
2.1599998474121094,-1.5,0.0,0.9919443359250013,0.04179485557296508,-1.1477608767320434e-07,0.9964306950569153,0.039455413818359375,-0.002271454781293869,0.9899348616600037,0.04164290055632591,1.6637051885481924e-05
2.2799999713897705,-1.5,0.0,0.9901828148844334,0.03850485963971626,-1.0383462502972524e-07,0.9951228499412537,0.03644170984625816,-0.0015730472514405847,0.9883447289466858,0.0380927212536335,-2.994412170664873e-05
2.3999998569488525,-1.5,0.0,0.9889622686687465,0.03510808668278452,-9.547971453075855e-08,0.9942044019699097,0.033501166850328445,-0.0009384482982568443,0.9872912764549255,0.034675247967243195,-5.543770384974778e-05
2.5199999809265137,-1.5,0.0,0.9881953106994975,0.031845312296108354,-9.151971519851269e-08,0.9936205148696899,0.030723804607987404,-0.00038171891355887055,0.9866922497749329,0.0314253605902195,-6.160760676721111e-05
