position_x,position_y,position_z,baseline_vpm_velocity_x,baseline_vpm_velocity_y,baseline_vpm_velocity_z,candidate_vpm_velocity_x,candidate_vpm_velocity_y,candidate_vpm_velocity_z,baseline_velocity_x,baseline_velocity_y,baseline_velocity_z,candidate_velocity_x,candidate_velocity_y,candidate_velocity_z,reference_velocity_x,reference_velocity_y,reference_velocity_z
-4.5,0.0,0.0,0.99477184,-0.00013423989,-0.00012676764,0.9946872,-3.0284086e-06,1.5408612e-05,,,,,,,0.9968638271159662,-1.2859068807659975e-08,-1.2927029125778483e-08
-4.380435,0.0,0.0,0.99434316,-0.00013314692,-0.0001252949,0.9942556,-3.0654016e-06,1.6125969e-05,,,,,,,0.9963925017678051,-1.3454392521813484e-08,-1.3531164721129047e-08
-4.2608695,0.0,0.0,0.9938695,-0.0001363997,-0.00012814466,0.9937739,-3.3242768e-06,1.675337e-05,,,,,,,0.9958654937669612,-1.4082084428003439e-08,-1.4168874114606276e-08
-4.1413045,0.0,0.0,0.9933315,-0.000155512,-0.00014501404,0.99323976,-3.3735014e-06,1.7576875e-05,,,,,,,0.9952792017027262,-1.4762289498588315e-08,-1.4860671361884465e-08
-4.021739,0.0,0.0,0.9927392,-0.00015987582,-0.00014877736,0.99262834,-3.4290151e-06,1.8458544e-05,,,,,,,0.994629492296073,-1.5642871451980683e-08,-1.5759759866713072e-08
-3.902174,0.0,0.0,0.99206847,-0.00015610816,-0.00014415808,0.9919552,-3.5636417e-06,1.9407586e-05,,,,,,,0.9937996914909792,-1.6674496564518667e-08,-1.6812159255965892e-08
-3.7826087,0.0,0.0,0.9913182,-0.00015969243,-0.00014691024,0.9911985,-3.5458438e-06,2.0434869e-05,,,,,,,0.9929411439093478,-1.774481901300779e-08,-1.7904100103820317e-08
-3.6630435,0.0,0.0,0.9904705,-0.0001626851,-0.00014905685,0.9903465,-3.5646033e-06,2.1539165e-05,,,,,,,0.9920085608796785,-1.8932033317263378e-08,-1.91156754494854e-08
-3.5434783,0.0,0.0,0.98951125,-0.00016870884,-0.00015470576,0.9893769,-3.6285528e-06,2.2747725e-05,,,,,,,0.9917097590705544,-2.1974647284158886e-06,-2.1976494335006863e-06
-3.423913,0.0,0.0,0.9884127,-0.00017034255,-0.00015489201,0.98827183,-3.6224158e-06,2.4079132e-05,,,,,,,0.9903868810857589,8.293145508840162e-06,8.292901672953703e-06
-3.304348,0.0,0.0,0.98715913,-0.00017226161,-0.00015570503,0.9870056,-3.594264e-06,2.5543346e-05,,,,,,,0.9890406287664996,3.8386709720119366e-05,3.838640546057544e-05
-3.1847825,0.0,0.0,0.9857194,-0.00017216193,-0.00015006389,0.9855052,-3.503286e-06,2.7037213e-05,,,,,,,0.9887360031965564,0.0002798123316552272,0.0002798119024332321
-3.0652175,0.0,0.0,0.98405695,-0.00017591288,-0.00014945127,0.98382497,-3.415517e-06,2.87817e-05,,,,,,,0.9863433217608633,0.00019897596867078654,0.0001989755218306033
-2.945652,0.0,0.0,0.98209023,-0.00018806808,-0.0001456069,0.9818536,-3.27184e-06,3.072403e-05,,,,,,,0.9837556296293558,-2.9529220072511953e-08,-2.992267899676023e-08
-2.826087,0.0,0.0,0.97980744,-0.00019839064,-0.00013758335,0.9795591,-3.2850048e-06,3.3227247e-05,,,,,,,0.9811690933086359,-3.23897094756299e-08,-3.2810090082473794e-08
-2.7065217,0.0,0.0,0.9771166,-0.00019741799,-0.0001299754,0.9767408,-3.0684091e-06,3.5696685e-05,,,,,,,0.9792841128446685,4.142458376569996e-06,4.141926670790113e-06
-2.5869565,0.0,0.0,0.97393036,-0.00018990405,-0.00011978606,0.9735368,-2.6551752e-06,3.8421575e-05,,,,,,,0.9756839036684076,-6.810743427739561e-05,-6.81078683173117e-05
