position_x,position_y,position_z,baseline_vpm_velocity_x,baseline_vpm_velocity_y,baseline_vpm_velocity_z,candidate_vpm_velocity_x,candidate_vpm_velocity_y,candidate_vpm_velocity_z,baseline_velocity_x,baseline_velocity_y,baseline_velocity_z,candidate_velocity_x,candidate_velocity_y,candidate_velocity_z,reference_velocity_x,reference_velocity_y,reference_velocity_z
-4.5,0.75,0.0,0.9937455,0.00088142557,-0.0005409002,0.9935499,0.0014880701,-2.8384797e-05,,,,,,,0.9966760079267544,0.001620830101299575,-2.591554247842611e-08
-4.380435,0.75,0.0,0.9932791,0.0010153941,-0.00055832276,0.9930691,0.0016469909,-2.999976e-05,,,,,,,0.9961959901895598,0.001798182641967959,-2.8213558319283407e-08
-4.2608695,0.75,0.0,0.992766,0.0011836383,-0.00057137164,0.99253106,0.0018271508,-3.277126e-05,,,,,,,0.9956639155965741,0.0019938084977451378,-3.060340013958491e-08
-4.1413045,0.75,0.0,0.9921996,0.0013586399,-0.0005868508,0.99193,0.0020299107,-3.4005447e-05,,,,,,,0.9950782697489301,0.00221071800023771,-3.3107365909466985e-08
-4.021739,0.75,0.0,0.99157053,0.0015577846,-0.00060168747,0.9912809,0.0022533126,-3.5472403e-05,,,,,,,0.994447738558681,0.0024794247803931013,-3.5905151569631875e-08
-3.902174,0.75,0.0,0.9908677,0.001792825,-0.00061854284,0.9905628,0.0025217584,-3.5690515e-05,,,,,,,0.9936499436503984,0.002800998659918443,-3.9027442967573555e-08
-3.7826087,0.75,0.0,0.99009913,0.002066212,-0.0006322291,0.9897783,0.0028424128,-4.1252108e-05,,,,,,,0.9928267296777991,0.0031358490826690027,-4.222335546922185e-08
-3.6630435,0.75,0.0,0.9892368,0.0023870554,-0.0006493297,0.9888827,0.0031787702,-4.144002e-05,,,,,,,0.991955905923818,0.003218040756451055,-4.5137269805679726e-08
-3.5434783,0.75,0.0,0.9882726,0.002755293,-0.0006671394,0.98789203,0.0035779413,-4.5715544e-05,,,,,,,0.9916112895391205,0.0035784473602408465,-4.706989091504777e-08
-3.423913,0.75,0.0,0.9871945,0.0031905037,-0.0006845508,0.9867673,0.0040235124,-4.729974e-05,,,,,,,0.9904217102137257,0.004162786155344813,-5.158789287636504e-08
-3.304348,0.75,0.0,0.9859887,0.0036904698,-0.0007076668,0.9855323,0.0045541334,-5.046895e-05,,,,,,,0.9891938379231675,0.00474435316921273,-5.619959488855069e-08
-3.1847825,0.75,0.0,0.9846306,0.0043141283,-0.00072593347,0.9841356,0.005187724,-5.4232376e-05,,,,,,,0.98867272832786,0.004802892241123496,-6.076495212087524e-08
-3.0652175,0.75,0.0,0.9830897,0.0050193495,-0.0007442683,0.98256445,0.00592892,-5.6429726e-05,,,,,,,0.9866179224037288,0.005834267447263405,-6.564697586621199e-08
-2.945652,0.75,0.0,0.9813461,0.0058581694,-0.00076360884,0.9807811,0.006804224,-6.665273e-05,,,,,,,0.9845159804307154,0.007093569997593676,-7.106793231033358e-08
-2.826087,0.75,0.0,0.9793641,0.006855561,-0.0007806765,0.97875327,0.007851193,-7.633568e-05,,,,,,,0.9823583761621966,0.008221519248228837,-7.665028952695617e-08
-2.7065217,0.75,0.0,0.97710794,0.008063037,-0.0007987638,0.9764358,0.009079682,-7.662626e-05,,,,,,,0.980667847987435,0.008918911057811339,-7.964981198049019e-08
-2.5869565,0.75,0.0,0.9745306,0.009523199,-0.00081899035,0.9737912,0.010561374,-7.9350146e-05,,,,,,,0.9778553439457801,0.010659024034608375,-8.918388170344837e-08
-2.4673913,0.75,0.0,0.9715714,0.0112938285,-0.0008223338,0.97075385,0.012362582,-8.6215114e-05,,,,,,,0.9753216656161585,0.012264279564428314,-9.771428128308303e-08
-2.347826,0.75,0.0,0.9681538,0.013482365,-0.00084259745,0.96726346,0.0145559115,-9.370105e-05,,,,,,,0.97125092798345,0.01492852509112191,-1.1073654246610047e-07
-2.228261,0.75,0.0,0.9642171,0.016176287,-0.0008537007,0.96322954,0.01741601,-0.00010294386,,,,,,,0.9672199261069123,0.017285227588388442,-1.2382657256684697e-07
-2.1086957,0.75,0.0,0.95961946,0.019567406,-0.00085293804,0.9585217,0.020826418,-0.0001097297,,,,,,,0.9624133888460671,0.02086945559672057,-1.4124978498135181e-07
