position_x,position_y,position_z,baseline_vpm_velocity_x,baseline_vpm_velocity_y,baseline_vpm_velocity_z,candidate_vpm_velocity_x,candidate_vpm_velocity_y,candidate_vpm_velocity_z,baseline_velocity_x,baseline_velocity_y,baseline_velocity_z,candidate_velocity_x,candidate_velocity_y,candidate_velocity_z,reference_velocity_x,reference_velocity_y,reference_velocity_z
-4.5,0.0,0.0,0.99366593,-0.0004876627,-0.00048899965,0.9934351,-4.3608605e-05,-5.7288344e-06,,,,,,,0.9963801719772561,-2.358729608644707e-08,-2.3446771299124604e-08
-4.380435,0.0,0.0,0.9931421,-0.00050826196,-0.00050283055,0.9929179,-4.5449877e-05,-5.9531676e-06,,,,,,,0.9958480422888417,-2.5533382398619823e-08,-2.5432831223404923e-08
-4.2608695,0.0,0.0,0.9925782,-0.0005156188,-0.0005188986,0.992348,-4.7427042e-05,-6.244334e-06,,,,,,,0.9952558910317374,-2.7587258623764066e-08,-2.752807458419453e-08
-4.1413045,0.0,0.0,0.9919423,-0.00052997057,-0.00054106733,0.99169564,-4.935916e-05,-6.523175e-06,,,,,,,0.9945998363732084,-2.9775440828991114e-08,-2.975942352974033e-08
-4.021739,0.0,0.0,0.99124765,-0.00055447745,-0.00056538853,0.99095887,-5.155466e-05,-7.167078e-06,,,,,,,0.9938740826837512,-3.2249257110478235e-08,-3.227965718750588e-08
-3.902174,0.0,0.0,0.9904589,-0.00056993956,-0.0005723251,0.9901708,-5.3769978e-05,-7.5320418e-06,,,,,,,0.9929546208152359,-3.5126112477688203e-08,-3.520701126798621e-08
-3.7826087,0.0,0.0,0.9895872,-0.0005826235,-0.0005859415,0.98924834,-5.6539408e-05,-7.9340625e-06,,,,,,,0.9920039551615581,-3.8079957206222596e-08,-3.821160530065304e-08
-3.6630435,0.0,0.0,0.9885916,-0.00061125326,-0.0006149751,0.98819256,-5.942171e-05,-8.271532e-06,,,,,,,0.9909729263311444,-4.125091215613247e-08,-4.143457729070647e-08
-3.5434783,0.0,0.0,0.98746353,-0.00061420427,-0.0006295285,0.9870487,-6.2443e-05,-8.654803e-06,,,,,,,0.9906299013620707,-2.2053420719648024e-06,-2.2055628556926334e-06
-3.423913,0.0,0.0,0.9862084,-0.0006361658,-0.0006521248,0.98575747,-6.570915e-05,-9.47476e-06,,,,,,,0.9891753062499091,9.784301175371765e-06,9.784008134603973e-06
-3.304348,0.0,0.0,0.98474026,-0.00066706043,-0.0006725442,0.98427206,-6.9342816e-05,-1.0516163e-05,,,,,,,0.9876952905085996,4.321845112126165e-05,4.3218083787122096e-05
-3.1847825,0.0,0.0,0.9830496,-0.0006861416,-0.0006758942,0.9825605,-7.317327e-05,-1.1827176e-05,,,,,,,0.9873608367152484,0.00031065596033128423,0.00031065539982168885
-3.0652175,0.0,0.0,0.9811302,-0.00070752384,-0.00069337804,0.9806293,-7.77412e-05,-1.2573317e-05,,,,,,,0.9847303028621495,0.0002208737870911254,0.0002208732538561709
-2.945652,0.0,0.0,0.9789091,-0.00073096814,-0.00072404975,0.97838897,-8.243746e-05,-1.358155e-05,,,,,,,0.9818878160334091,-6.733587044142875e-08,-6.779910774229632e-08
-2.826087,0.0,0.0,0.9763188,-0.00075078564,-0.0007479766,0.9757619,-8.7534245e-05,-1.4474896e-05,,,,,,,0.9790466748872982,-7.44440224529334e-08,-7.489178473820421e-08
-2.7065217,0.0,0.0,0.973267,-0.00077574997,-0.0007707333,0.97269773,-9.416378e-05,-1.196614e-05,,,,,,,0.9769680800483176,4.69970427251696e-06,4.699230007854363e-06
-2.5869565,0.0,0.0,0.9696958,-0.00079221127,-0.00078774395,0.96908456,-9.79164e-05,-1.2704452e-05,,,,,,,0.9730233191999845,-7.630397201396441e-05,-7.630435216429619e-05
-2.4673913,0.0,0.0,0.96544677,-0.00080985605,-0.0008031436,0.96483713,-0.00010620573,-1.6220918e-05,,,,,,,0.969680087857605,-0.0003429343265049854,-0.00034293465860790533
-2.347826,0.0,0.0,0.9604146,-0.00081941526,-0.0008156258,0.95971847,-0.000113440554,-1.8415096e-05,,,,,,,0.9635598975740486,-1.1236619457473298e-07,-1.1260033799001491e-07
-2.228261,0.0,0.0,0.9543097,-0.0008248631,-0.00081976206,0.95356566,-0.00011993046,-1.8633324e-05,,,,,,,0.9576018104873004,-2.9137419024816773e-05,-2.9137578430496903e-05
-2.1086957,0.0,0.0,0.94683766,-0.00083137583,-0.0008265327,0.94607466,-0.000121533485,-2.0911672e-05,,,,,,,0.9500088964242626,-0.0002273959757993109,-0.0002273960026734797
-1.9891305,0.0,0.0,0.9376172,-0.0008259952,-0.00082028424,0.93687797,-0.00013031362,-2.2708355e-05,,,,,,,0.939796996556626,-1.6236549843966295e-07,-1.623724718522872e-07
-1.869565,0.0,0.0,0.9261118,-0.0008022228,-0.0008018896,0.92554724,-0.00014715166,-2.3445524e-05,,,,,,,0.9279303639423322,-1.8613140922486577e-07,-1.8597904052739976e-07
-1.75,0.0,0.0,0.91160846,-0.0007804065,-0.0007640292,0.91125983,-0.00015401968,-2.5054469e-05,,,,,,,0.9136165484657431,-2.1512803467964368e-07,-2.1487485963512967e-07
-1.6304348,0.0,0.0,0.8931045,-0.00077825144,-0.0007309348,0.892957,-0.00017057589,-4.043778e-05,,,,,,,0.8955059756879019,-2.503639418855862e-07,-2.501148516474179e-07
-1.5108695,0.0,0.0,0.86895865,-0.00073823886,-0.0007624309,0.8687058,-0.00018875135,-4.8040238e-05,,,,,,,0.8730893753530311,-0.00037982433761720537,-0.0003798241404636143
-1.3913043,0.0,0.0,0.8371594,-0.0006553048,-0.0006432343,0.83744687,-0.00020400785,-5.3399766e-05,0.839571611463132,-0.002950262850790678,-0.0028384473578790437,0.8386724706643109,-0.0002295261819449812,-5.761552081832061e-05,0.8408143337188855,-3.4590470440172365e-07,-3.463383576963395e-07
-1.2717392,0.0,0.0,0.7950582,-0.0005771518,-0.0005573641,0.7959793,-0.00021967017,-5.8956364e-05,0.8007004553314012,-0.0028731039440804272,-0.002759460255992353,0.7993425680233871,-0.00024874125527021547,-6.476659687422876e-05,0.8002574621885448,-4.084145999975629e-07,-4.0925773134382394e-07
-1.152174,0.0,0.0,0.7378462,-0.00037942524,-0.00035250618,0.7400979,-0.00024975766,-6.4175714e-05,0.7473770627559208,-0.0027837639391981575,-0.002656291301602332,0.7457056922517918,-0.0002700888424226168,-7.532593902367761e-05,0.7458481074424927,-4.762387722698734e-07,-4.788282411663698e-07
-1.0326087,0.0,0.0,0.66082525,-0.0001535319,-0.000102349906,0.6647345,-0.00027866013,-8.170251e-05,0.675057270769127,-0.002677440090399168,-0.002539320702168617,0.6732413508515688,-0.00029329220426517813,-8.95949758209857e-05,0.6724493135802279,-5.61589038632483e-07,-5.671526796141601e-07
-0.9130435,0.0,0.0,0.5579499,0.0001909596,0.00024345831,0.56230444,-0.0003057827,-9.652678e-05,0.5768959029945493,-0.002535694908745243,-0.0024237141814787175,0.5750766288580432,-0.00031779821091758987,-0.00010503585385250054,0.5733566088752143,-7.030292664502759e-07,-7.031844883063692e-07
-0.79347825,0.0,0.0,0.42204538,0.00070517283,0.00077340513,0.42550346,-0.00033819562,-0.000108606866,0.44581137731045944,-0.0023806671962988855,-0.0023043347024153385,0.4442223486153498,-0.0003419352741847461,-0.00011958541548014049,0.44154189076833833,-8.406534713820937e-07,-8.38422811812276e-07
-0.673913,0.0,0.0,0.24665602,0.0014816896,0.001550092,0.25053596,-0.0003664414,-0.00012518802,0.2776023375874393,-0.0023220838727437687,-0.0021733337477366403,0.27653206411611114,-0.0004503115592326811,-0.00013092773285410648,0.2726227704867589,-9.964712117243864e-07,-9.858044662635203e-07
-0.55434775,0.0,0.0,0.0479267,0.0033187382,0.0034113503,0.056381322,-0.00031029637,-0.00010376167,0.0747732832536902,-0.001832750278923692,-0.0017664612665021498,0.07442242216249251,-0.0003386371303108197,-0.00011578104538525211,0.07221865975940646,-1.127799229316915e-06,-1.0925282980101111e-06
-0.4347825,0.0,0.0,,,,,,,,,,,,,,,
-0.3152175,0.0,0.0,,,,,,,,,,,,,,,
-0.19565201,0.0,0.0,,,,,,,,,,,,,,,
-0.076087,0.0,0.0,,,,,,,,,,,,,,,
0.043478012,0.0,0.0,,,,,,,,,,,,,,,
0.1630435,0.0,0.0,,,,,,,,,,,,,,,
0.2826085,0.0,0.0,,,,,,,,,,,,,,,
0.40217352,0.0,0.0,,,,,,,,,,,,,,,
0.521739,0.0,0.0,-0.033622038,0.025328543,0.027037166,-0.04910991,-0.0131596895,-0.020996613,-0.038522116443202026,0.07545702143602044,0.07719262928062949,-0.061839427836119516,-0.020684744319350083,-0.032527922583073396,-0.05719761818094201,-3.6787723764862304e-05,-3.590290776116463e-05
