position_x,position_y,position_z,baseline_vpm_velocity_x,baseline_vpm_velocity_y,baseline_vpm_velocity_z,candidate_vpm_velocity_x,candidate_vpm_velocity_y,candidate_vpm_velocity_z,baseline_velocity_x,baseline_velocity_y,baseline_velocity_z,candidate_velocity_x,candidate_velocity_y,candidate_velocity_z,reference_velocity_x,reference_velocity_y,reference_velocity_z
-4.5,0.75,0.0,0.99341995,0.0009297993,-0.0006107305,0.9931557,0.0015543648,5.411853e-06,,,,,,,0.9965764879510589,0.0016728265648650294,-3.220281783686838e-08
-4.380435,0.75,0.0,0.99293196,0.0010748815,-0.00062556245,0.99264556,0.0017179846,6.1854425e-06,,,,,,,0.9960806271668625,0.0018558841354452446,-3.483049957680388e-08
-4.2608695,0.75,0.0,0.9923998,0.0012343235,-0.0006444876,0.9920994,0.001874059,7.603969e-06,,,,,,,0.995531024543742,0.0020576424217807585,-3.758897263951208e-08
-4.1413045,0.75,0.0,0.99180514,0.0014172829,-0.00065862486,0.991507,0.0020932425,8.87928e-07,,,,,,,0.9949260915751713,0.002281202006754107,-4.050211433459889e-08
-4.021739,0.75,0.0,0.99115443,0.0016374084,-0.00067484344,0.99083316,0.0023347803,-4.608675e-06,,,,,,,0.9942751544749107,0.002557237587376669,-4.3718889277960125e-08
-3.902174,0.75,0.0,0.9904336,0.0018819215,-0.0006927274,0.9900918,0.0026058187,-4.75418e-06,,,,,,,0.9934513897341957,0.002887598870971166,-4.7391275126558126e-08
-3.7826087,0.75,0.0,0.9896379,0.0021707616,-0.00071315863,0.9892704,0.002916471,-4.47694e-06,,,,,,,0.9926014538852552,0.0032314536659115863,-5.1151352698701556e-08
-3.6630435,0.75,0.0,0.9887528,0.0024855132,-0.0007196671,0.9883491,0.0032678603,-5.398633e-06,,,,,,,0.9917045641806272,0.0033158917884915885,-5.460328408670973e-08
-3.5434783,0.75,0.0,0.9877792,0.0028766699,-0.0007213123,0.98732734,0.0036729693,-6.197115e-06,,,,,,,0.9913450165519543,0.0036883188126641433,-5.691973738419144e-08
-3.423913,0.75,0.0,0.9866938,0.0033673523,-0.0007155704,0.986191,0.0041508963,-7.9363435e-06,,,,,,,0.990116872888683,0.004286321488466293,-6.229190334627573e-08
-3.304348,0.75,0.0,0.9854574,0.0038931798,-0.0007315902,0.9849089,0.0047092615,-1.122558e-05,,,,,,,0.9888497557472434,0.0048812825615538145,-6.77403240776877e-08
-3.1847825,0.75,0.0,0.98406726,0.004508608,-0.0007474891,0.98346186,0.0053525753,-9.599158e-06,,,,,,,0.98830497546255,0.004945397155503452,-7.228896858584434e-08
-3.0652175,0.75,0.0,0.9824904,0.005236587,-0.0007611768,0.9818347,0.006108001,-1.0670619e-05,,,,,,,0.9861935415543333,0.005995714457263333,-7.881129610772257e-08
-2.945652,0.75,0.0,0.9807116,0.0060965116,-0.00077468227,0.9799873,0.0070070955,-1.5200796e-05,,,,,,,0.9840331638072045,0.007278289435495467,-8.586294641255623e-08
-2.826087,0.75,0.0,0.97869134,0.007103684,-0.00078653183,0.9779003,0.008065354,-1.5377278e-05,,,,,,,0.981815977821422,0.008426057749882705,-9.323518359681396e-08
-2.7065217,0.75,0.0,0.97639334,0.00835031,-0.00079792587,0.97551984,0.009332079,-1.65151e-05,,,,,,,0.9800770338814497,0.009138412676615016,-9.780995826007136e-08
-2.5869565,0.75,0.0,0.9737606,0.009837233,-0.00081642665,0.97279775,0.010859298,-1.9252468e-05,,,,,,,0.9771881715196563,0.01090493834751438,-1.0940856442112732e-07
-2.4673913,0.75,0.0,0.9707437,0.011647192,-0.0008261556,0.9696776,0.012701343,-2.0378095e-05,,,,,,,0.9745840839052992,0.012536563971221298,-1.2027968499995112e-07
-2.347826,0.75,0.0,0.9672589,0.0138441045,-0.00083412544,0.96608245,0.014938777,-1.9880874e-05,,,,,,,0.9704151414456452,0.0152347433573418,-1.347499497245905e-07
-2.228261,0.75,0.0,0.96322393,0.016477335,-0.00084042037,0.9619328,0.017662339,-2.0316253e-05,,,,,,,0.9662859144607575,0.017620176007244637,-1.491836078670167e-07
-2.1086957,0.75,0.0,0.95858794,0.019954862,-0.00083675137,0.9571227,0.021055123,-2.0800038e-05,,,,,,,0.9613636930742218,0.021244195530858403,-1.6795618676694515e-07
-1.9891305,0.75,0.0,0.9532001,0.024057277,-0.0008495098,0.95155346,0.02528636,-2.0708476e-05,,,,,,,0.9550555934326215,0.02535518542028417,-1.8762497274102939e-07
-1.869565,0.75,0.0,0.94691324,0.02929838,-0.0008280412,0.9450838,0.030729687,-2.1482225e-05,,,,,,,0.9482809636704683,0.030525413397901515,-2.0899619813040496e-07
-1.75,0.75,0.0,0.93954617,0.035977427,-0.0008199912,0.9374701,0.03749688,-3.4804107e-06,,,,,,,0.9407258604715576,0.03737561441432138,-2.3349869275159974e-07
-1.6304348,0.75,0.0,0.9310055,0.044539798,-0.0008043667,0.9285674,0.04617186,-2.4512883e-06,,,,,,,0.9317217886941974,0.04592376305045714,-2.6183206830324504e-07
