position_x,position_y,position_z,reference_velocity_x,reference_velocity_y,reference_velocity_z,baseline_velocity_x,baseline_velocity_y,baseline_velocity_z,candidate_velocity_x,candidate_velocity_y,candidate_velocity_z
0.0,-1.5,0.0,1.058240212344598,-0.013577982461445953,-1.5185105275164696e-07,1.0560647249221802,-0.011357168667018414,-0.0014967643655836582,1.0560595989227295,-0.011878501623868942,6.339739775285125e-05
0.11999999731779099,-1.5,0.0,1.0581713845863299,-0.0014478741409604467,-1.3834303711801833e-07,1.056042194366455,0.0006932520773261786,-0.001462080399505794,1.0560073852539062,0.00012475122639443725,6.679736543446779e-05
0.23999999463558197,-1.5,0.0,1.055822479048202,0.009904085826624007,-1.2209579479154282e-07,1.053688406944275,0.011928931809961796,-0.0013762613525614142,1.053573489189148,0.011390545405447483,7.107117562554777e-05
0.35999998450279236,-1.5,0.0,1.0516289523621143,0.019910459520634388,-1.0773938107795018e-07,1.0495517253875732,0.02167573943734169,-0.0012688596034422517,1.0495184659957886,0.021274207159876823,7.536888006143272e-05
0.47999998927116394,-1.5,0.0,1.0463186898844257,0.028304107626429206,-9.401580547018621e-08,1.044337511062622,0.029721077531576157,-0.0010785908671095967,1.0441404581069946,0.029375109821558,7.969090074766427e-05
0.5999999642372131,-1.5,0.0,1.0404281242825948,0.03485781076398853,-6.789806511570966e-08,1.038530945777893,0.0360802598297596,-0.000888805603608489,1.038282871246338,0.035744842141866684,8.26309624244459e-05
0.7199999690055847,-1.5,0.0,1.0342839339845418,0.03981269005345013,-2.6782450059825063e-08,1.0324969291687012,0.0407574400305748,-0.0007273541414178908,1.032192587852478,0.04042388126254082,8.474598871544003e-05
0.8399999737739563,-1.5,0.0,1.0281623593449785,0.04341696435832027,6.103895244793451e-09,1.0265445709228516,0.044045716524124146,-0.0005102807772345841,1.0261927843093872,0.04378514364361763,8.552329381927848e-05
0.9599999785423279,-1.5,0.0,1.022208938599252,0.04554628967565666,1.2859169998037667e-08,1.020723581314087,0.04608943313360214,-0.0003576065064407885,1.0203278064727783,0.045906733721494675,8.385207183891907e-05
1.0799999237060547,-1.5,0.0,1.016438944492703,0.04661154905558247,1.4871417695723672e-09,1.015100121498108,0.046974584460258484,-0.00019587064161896706,1.0146957635879517,0.04686926305294037,7.949441351229325e-05
1.1999999284744263,-1.5,0.0,1.0109667887102753,0.046798331549711185,-1.9647677011541497e-08,1.0098179578781128,0.04680357500910759,-6.20666760369204e-05,1.0093938112258911,0.0468134731054306,7.206887676147744e-05
1.3199999332427979,-1.5,0.0,1.0059523354245856,0.04581371020892328,-4.0147826422936574e-08,1.0049372911453247,0.045659203082323074,5.2717296057380736e-05,1.0044989585876465,0.04577324911952019,6.214901804924011e-05
1.4399999380111694,-1.5,0.0,1.0014749319832787,0.04403537749020346,-4.8431194101796957e-08,1.0005801916122437,0.04369253292679787,0.0001643974828766659,1.0001273155212402,0.04388142377138138,5.047886224929243e-05
1.559999942779541,-1.5,0.0,0.9976527757672528,0.041742566663708625,-4.527951495991981e-08,0.9969569444656372,0.041097838431596756,0.00022873125271871686,0.9964472651481628,0.041331492364406586,3.7923353374935687e-05
1.6799999475479126,-1.5,0.0,0.9945587003670112,0.038818069315067816,-3.769501959432608e-08,0.9940099716186523,0.03805001080036163,0.00027447022148407996,0.9934316277503967,0.03827858343720436,2.593635508674197e-05
1.7999999523162842,-1.5,0.0,0.9921485278775274,0.03564757583860735,-3.1048942035489917e-08,0.991774320602417,0.03474494814872742,0.00031733501236885786,0.9911564588546753,0.03499475121498108,1.5028935195005033e-05
1.9199999570846558,-1.5,0.0,0.9903752800881577,0.03247969652578261,-2.649531166264755e-08,0.9901560544967651,0.03143112733960152,0.0003475999692454934,0.9894930720329285,0.03162423521280289,5.792719548480818e-06
2.0399999618530273,-1.5,0.0,0.9891903985263876,0.02923716717513798,-2.367421270099804e-08,0.9890786409378052,0.028166595846414566,0.00036071176873520017,0.9883949160575867,0.028353778645396233,-2.7861451599164866e-06
2.1599998474121094,-1.5,0.0,0.9884851251453863,0.026140682874780104,-2.1607301174286395e-08,0.9884971976280212,0.025068311020731926,0.0003726237337104976,0.987797737121582,0.02524987980723381,-6.69861492497148e-06
2.2799999713897705,-1.5,0.0,0.9881588374886452,0.023306608034876296,-1.990147308102988e-08,0.9882853031158447,0.02225138619542122,0.00037415625411085784,0.987586259841919,0.02238156832754612,-1.1457259461167268e-05
2.3999998569488525,-1.5,0.0,0.9881506355738648,0.020655984393639037,-1.8702061204146892e-08,0.9882954955101013,0.019628046080470085,0.00038263772148638964,0.9876363277435303,0.019753852859139442,-1.4836959962849505e-05
2.5199999809265137,-1.5,0.0,0.9883720910136442,0.01826516499919196,-1.7374100408931942e-08,0.9885433316230774,0.017313459888100624,0.0003728331648744643,0.9879422187805176,0.01739218644797802,-1.7221049347426742e-05
2.6399998664855957,-1.5,0.0,0.9887454980442496,0.016155269782389098,-1.5730918914332935e-08,0.9889128804206848,0.015267268754541874,0.0003643931122496724,0.9883514046669006,0.015318809077143669,-1.883203185570892e-05
2.759999990463257,-1.5,0.0,0.9892375203544037,0.014258726473417414,-1.4563604630617237e-08,0.9893696308135986,0.01343032531440258,0.0003455361584201455,0.9888589978218079,0.01347969938069582,-1.9881708794855513e-05
2.879999876022339,-1.5,0.0,0.9897998009850788,0.012584400991071614,-1.371377919798006e-08,0.989889919757843,0.011856134049594402,0.0003320372779853642,0.9894081354141235,0.01185267698019743,-2.063840838673059e-05
3.0,-1.5,0.0,0.9903866202146334,0.011121627509197202,-1.2997626455141284e-08,0.9904314875602722,0.010508018545806408,0.00030294066527858377,0.9899847507476807,0.010463370010256767,-2.0621908333851025e-05
3.119999885559082,-1.5,0.0,0.991009237882456,0.009805213207198137,-1.3652953781868464e-08,0.9909795522689819,0.0092774061486125,0.0002904895809479058,0.9905661344528198,0.009215831756591797,-2.04067982849665e-05
3.240000009536743,-1.5,0.0,0.9915906022216081,0.00866286439459058,-1.3243309370043724e-08,0.9915227293968201,0.008231693878769875,0.000268481788225472,0.9911401271820068,0.008142288774251938,-1.9422510376898572e-05
3.359999895095825,-1.5,0.0,0.9921732284029593,0.0076883388051066535,-1.261084131528296e-08,0.9920408129692078,0.007309285458177328,0.00025819678558036685,0.9916923642158508,0.007216095924377441,-1.896337744256016e-05
3.4800000190734863,-1.5,0.0,0.9927238636444442,0.006828085578785785,-1.220198618423461e-08,0.9925487637519836,0.006492705550044775,0.00024670985294505954,0.9922322630882263,0.0064024971798062325,-1.860202792158816e-05
3.5999999046325684,-1.5,0.0,0.9932531288272717,0.00606074393846142,-1.193814417001913e-08,0.9930383563041687,0.00577985355630517,0.0002352902665734291,0.9927573800086975,0.005694229621440172,-1.782046638254542e-05
3.7200000286102295,-1.5,0.0,0.9937543427864726,0.005402160003121821,-1.1600427864035425e-08,0.99349045753479,0.005172360688447952,0.00022788855130784214,0.9932375550270081,0.00508941151201725,-1.7144302546512336e-05
3.8399999141693115,-1.5,0.0,0.9942136247753689,0.004820045777706432,-1.12864665611204e-08,0.9939322471618652,0.004652784205973148,0.00021271416335366666,0.9937182068824768,0.0045831999741494656,-1.6436571968370117e-05
3.9599997997283936,-1.5,0.0,0.9946462537193288,0.004301114500115082,-1.0831534932596196e-08,0.9943218231201172,0.004161714110523462,0.00019804621115326881,0.9940985441207886,0.004048199858516455,-1.5726996934972703e-05
4.079999923706055,-1.5,0.0,0.9950506864016944,0.0038516768500407527,-1.0298561646200483e-08,0.9946895837783813,0.0037390226498246193,0.0001914866443257779,0.9944851994514465,0.0036342174280434847,-1.5067601452756207e-05
4.199999809265137,-1.5,0.0,0.9954195798142738,0.003451842716424899,-9.920166699247078e-09,0.9950324892997742,0.0033789619337767363,0.00018029044440481812,0.9948479533195496,0.0032742901239544153,-1.4233703041099943e-05
4.319999694824219,-1.5,0.0,0.9957632331509563,0.0030949749275215005,-9.731996423831685e-09,0.9953413009643555,0.0030428762547671795,0.000171701394720003,0.9951731562614441,0.0029397085309028625,-1.3992125786899123e-05
4.440000057220459,-1.5,0.0,0.9960819791798378,0.0027817668217862907,-9.706074054589895e-09,0.9956367611885071,0.0027596664149314165,0.0001637701061554253,0.9954833984375,0.0026562814600765705,-1.3383349141804501e-05
4.559999942779541,-1.5,0.0,0.9963730801921024,0.002500490463300099,-9.778366467084858e-09,0.9959099292755127,0.00250295945443213,0.00015672642621211708,0.9957672357559204,0.0024039375130087137,-1.2617265383596532e-05
