position_x,position_y,position_z,baseline_vpm_velocity_x,baseline_vpm_velocity_y,baseline_vpm_velocity_z,candidate_vpm_velocity_x,candidate_vpm_velocity_y,candidate_vpm_velocity_z,baseline_velocity_x,baseline_velocity_y,baseline_velocity_z,candidate_velocity_x,candidate_velocity_y,candidate_velocity_z,reference_velocity_x,reference_velocity_y,reference_velocity_z
-4.5,0.0,0.0,0.9951597,-7.4408665e-05,-7.802189e-05,0.9951227,7.000702e-07,7.894414e-06,,,,,,,0.9968513381715094,-1.3975593728871082e-08,-1.37565214143625e-08
-4.380435,0.0,0.0,0.99477524,-7.0361995e-05,-7.319426e-05,0.9947218,7.6777724e-07,8.276912e-06,,,,,,,0.9963755150313877,-1.4289378931072404e-08,-1.4105641061813105e-08
-4.2608695,0.0,0.0,0.99434984,-7.580938e-05,-7.747943e-05,0.99428076,8.4995884e-07,8.681594e-06,,,,,,,0.9958485880052538,-1.4552956042350652e-08,-1.442334105973794e-08
-4.1413045,0.0,0.0,0.9938647,-8.101165e-05,-8.187163e-05,0.9937966,9.42664e-07,9.125066e-06,,,,,,,0.9952672521987268,-1.4780146504648708e-08,-1.4724925708976464e-08
-4.021739,0.0,0.0,0.99331367,-8.434472e-05,-8.493013e-05,0.99324125,1.0525687e-06,9.602511e-06,,,,,,,0.9946306326521713,-1.5299549539055622e-08,-1.5272739428297114e-08
-3.902174,0.0,0.0,0.9926951,-8.810555e-05,-8.697905e-05,0.99261636,1.1166251e-06,1.01544065e-05,,,,,,,0.9938278254403519,-1.564141487951496e-08,-1.5724813972647748e-08
-3.7826087,0.0,0.0,0.99199694,-9.18211e-05,-9.052009e-05,0.99191093,1.2419831e-06,1.0717404e-05,,,,,,,0.9929991078884581,-1.6010466242369153e-08,-1.6202255931059648e-08
-3.6630435,0.0,0.0,0.99120486,-9.4054114e-05,-9.2532646e-05,0.9911125,1.3940897e-06,1.1333918e-05,,,,,,,0.9921036603462211,-1.6465093773648635e-08,-1.6761104192543222e-08
-3.5434783,0.0,0.0,0.9903204,-0.00010843865,-0.00010670656,0.99020505,1.5755436e-06,1.2012976e-05,,,,,,,0.9917812793994369,-1.6156047023941462e-06,-1.6160409615753532e-06
-3.423913,0.0,0.0,0.9892945,-0.00011463866,-0.000114772134,0.9891694,1.776307e-06,1.2755562e-05,,,,,,,0.9905369921334707,8.6923775671454e-06,8.691837843085982e-06
-3.304348,0.0,0.0,0.98812145,-0.00011703597,-0.00011486701,0.98797274,2.0303664e-06,1.3575411e-05,,,,,,,0.9892700015742336,3.6681979896784154e-05,3.668133392332402e-05
-3.1847825,0.0,0.0,0.98678476,-0.00012127751,-0.000120649354,0.98662484,2.306086e-06,1.4482806e-05,,,,,,,0.98895940626564,0.0002602914066403646,0.00026029050691962763
-3.0652175,0.0,0.0,0.98521966,-0.00012154421,-0.00012364185,0.98502266,2.6474838e-06,1.5499367e-05,,,,,,,0.9867302020132944,0.000185135386550514,0.00018513450164099143
-2.945652,0.0,0.0,0.9833839,-0.00013412742,-0.0001281994,0.98312706,3.0477136e-06,1.6652399e-05,,,,,,,0.9843161375051781,-2.178817857898137e-08,-2.256113239812289e-08
-2.826087,0.0,0.0,0.9812303,-0.00013437058,-0.00012562296,0.98098344,3.5219537e-06,1.7861792e-05,,,,,,,0.9819063602292641,-2.3498417747933845e-08,-2.4264176588453682e-08
-2.7065217,0.0,0.0,0.9787176,-0.0001367427,-0.00013456156,0.9784239,4.057084e-06,1.9302015e-05,,,,,,,0.98015494373358,3.861037815004428e-06,3.8601487181194575e-06
-2.5869565,0.0,0.0,0.9757285,-0.00014922136,-0.00013069552,0.97539026,4.672156e-06,2.0974272e-05,,,,,,,0.9767956972017622,-6.415558170186735e-05,-6.415626290132263e-05
-2.4673913,0.0,0.0,0.9720954,-0.00013198472,-0.00012621496,0.9717517,5.502193e-06,2.2861208e-05,,,,,,,0.9739671987882353,-0.0002972867742722685,-0.0002972872690791407
-2.347826,0.0,0.0,0.9677242,-0.00013186975,-0.00013799052,0.96726066,6.4808964e-06,2.5076679e-05,,,,,,,0.9686740715700933,-3.32384373875281e-08,-3.351497360636524e-08
-2.228261,0.0,0.0,0.9623984,-0.00013379568,-0.00016651265,0.9618952,8.377653e-06,2.7500315e-05,,,,,,,0.9635300147045869,-2.5168662507764876e-05,-2.516877250333726e-05
-2.1086957,0.0,0.0,0.9558666,-0.000115821524,-0.00016192166,0.95528895,9.938949e-06,3.0480485e-05,,,,,,,0.9569027987203285,-0.00020323681953519462,-0.00020323647972486986
