position_x,position_y,position_z,baseline_vpm_velocity_x,baseline_vpm_velocity_y,baseline_vpm_velocity_z,candidate_vpm_velocity_x,candidate_vpm_velocity_y,candidate_vpm_velocity_z,baseline_velocity_x,baseline_velocity_y,baseline_velocity_z,candidate_velocity_x,candidate_velocity_y,candidate_velocity_z,reference_velocity_x,reference_velocity_y,reference_velocity_z
-4.5,0.75,0.0,0.9944128,0.000888518,-0.0004403613,0.9942935,0.0013565581,-7.660897e-06,,,,,,,0.9970005521452695,0.0014700387262652989,-1.6575490693912054e-08
-4.380435,0.75,0.0,0.9939926,0.0010131295,-0.0004546399,0.9938672,0.0014970622,-8.1415055e-06,,,,,,,0.9965668438358407,0.0016323517058340114,-1.8267256377075473e-08
-4.2608695,0.75,0.0,0.9935329,0.0011554735,-0.00046895095,0.99339604,0.001659931,-7.762364e-06,,,,,,,0.9960856039635384,0.0018118497313203718,-1.991139810155127e-08
-4.1413045,0.75,0.0,0.9930222,0.0013160274,-0.0004877108,0.9928816,0.00183802,-8.164412e-06,,,,,,,0.995555496395722,0.002011309600828471,-2.1508927430902188e-08
-4.021739,0.75,0.0,0.99245495,0.0015027042,-0.0005037878,0.9923067,0.0020460605,-8.638628e-06,,,,,,,0.9949826849600318,0.0022601034677344526,-2.3564669165859775e-08
-3.902174,0.75,0.0,0.9918188,0.0017373391,-0.0005223425,0.9916731,0.0022849883,-9.196452e-06,,,,,,,0.9942577678069128,0.0025582639016790538,-2.5334267195785203e-08
-3.7826087,0.75,0.0,0.991113,0.0019980506,-0.0005401944,0.99095124,0.0025657204,-9.779895e-06,,,,,,,0.9935093304608437,0.002869031407048394,-2.7156174105160812e-08
-3.6630435,0.75,0.0,0.99033445,0.0022936629,-0.0005588754,0.9901549,0.0028818096,-1.065929e-05,,,,,,,0.9927137643997266,0.002945767490217582,-2.8978858519162506e-08
-3.5434783,0.75,0.0,0.98943585,0.0026028068,-0.00057448336,0.9892519,0.0032606106,-1.1173264e-05,,,,,,,0.9924115407256175,0.0032751157280293654,-2.969803359414858e-08
-3.423913,0.75,0.0,0.98845786,0.002988142,-0.00060549617,0.988248,0.0036922544,-1.1922183e-05,,,,,,,0.9913252362148769,0.003821809144806191,-3.2537621329049534e-08
-3.304348,0.75,0.0,0.9873488,0.003476464,-0.0006323654,0.98707825,0.004196042,-1.2653478e-05,,,,,,,0.9902029952582057,0.004366220301433498,-3.5421439595781866e-08
-3.1847825,0.75,0.0,0.98610044,0.0040522492,-0.0006631293,0.9858055,0.0047905683,-1.35742885e-05,,,,,,,0.9897401304006501,0.004411956698222816,-3.814826922613596e-08
-3.0652175,0.75,0.0,0.984655,0.0047383555,-0.0007005569,0.9843423,0.0054981564,-1.382568e-05,,,,,,,0.9878444513602241,0.005387496810530626,-4.1306342302919585e-08
-2.945652,0.75,0.0,0.9830239,0.0054857265,-0.0007167821,0.9826948,0.00631104,-1.575602e-05,,,,,,,0.9859068492145118,0.00657742158305002,-4.483950008174684e-08
-2.826087,0.75,0.0,0.98118937,0.006447113,-0.000748398,0.98083687,0.0073127043,-1.7134373e-05,,,,,,,0.98391468580616,0.007647112147106925,-4.865317104002455e-08
-2.7065217,0.75,0.0,0.97905487,0.0075843236,-0.0007665712,0.97870106,0.008521134,-1.8206541e-05,,,,,,,0.9823609920378041,0.008303355867277273,-5.035979559367304e-08
-2.5869565,0.75,0.0,0.9766421,0.008976991,-0.00079416094,0.9762326,0.009935209,-1.9629544e-05,,,,,,,0.9797552048205929,0.009961662762528493,-5.745739359702673e-08
-2.4673913,0.75,0.0,0.9738388,0.010649301,-0.0008283003,0.97338486,0.011641546,-2.2568142e-05,,,,,,,0.9774105559036234,0.011486209460156913,-6.357759488835667e-08
-2.347826,0.75,0.0,0.9706205,0.012742871,-0.0008679151,0.9700759,0.013742128,-1.991024e-05,,,,,,,0.9736206457272143,0.014036517107558849,-7.372159654590068e-08
