position_x,position_y,position_z,reference_velocity_x,reference_velocity_y,reference_velocity_z,baseline_velocity_x,baseline_velocity_y,baseline_velocity_z,candidate_velocity_x,candidate_velocity_y,candidate_velocity_z
0.0,-1.5,0.0,1.0686412809450552,-0.0638101314668411,-6.672437843607934e-07,1.0647902488708496,-0.06275618821382523,4.5853932533646e-05,1.0638737678527832,-0.06299233436584473,0.0003527113585732877
0.11999999731779099,-1.5,0.0,1.0756593216374017,-0.05202687863592766,-7.518241186178205e-07,1.0714712142944336,-0.050864577293395996,0.00014822171942796558,1.0706653594970703,-0.0511939637362957,0.00039035643567331135
0.23999999463558197,-1.5,0.0,1.0803191099376734,-0.03873993810743176,-8.40506198097123e-07,1.075856328010559,-0.037958309054374695,0.0002340837672818452,1.0752040147781372,-0.03836068883538246,0.0004372110415715724
0.35999998450279236,-1.5,0.0,1.0826008851603293,-0.025211376600553694,-9.287504181446587e-07,1.0780385732650757,-0.024963920935988426,0.0003260584780946374,1.0774987936019897,-0.02538176067173481,0.0004988323780708015
0.47999998927116394,-1.5,0.0,1.0829574389019827,-0.012386304166218881,-1.001311306340227e-06,1.0785163640975952,-0.012562013231217861,0.0003163673682138324,1.0781489610671997,-0.012973040342330933,0.0005957009270787239
0.5999999642372131,-1.5,0.0,1.0821995699848552,-0.0002029072046852665,-1.0336279511953571e-06,1.0779874324798584,-0.0008843090618029237,0.0001715484104352072,1.0778552293777466,-0.0012583013158291578,0.0007141834939830005
0.7199999690055847,-1.5,0.0,1.0808781966202838,0.011517030121491505,-1.0254923422669968e-06,1.0769076347351074,0.010494298301637173,-0.00016065232921391726,1.0771300792694092,0.010189403779804707,0.000886652385815978
0.8399999737739563,-1.5,0.0,1.0788982745888747,0.023441519304841067,-9.74492671444937e-07,1.0751668214797974,0.02214634045958519,-0.0006386354216374457,1.0758836269378662,0.022053318098187447,0.0011005356209352612
0.9599999785423279,-1.5,0.0,1.0756964522881305,0.03591290116720796,-8.712711804940342e-07,1.072123408317566,0.034305911511182785,-0.0012138935271650553,1.0734622478485107,0.034773338586091995,0.0013456696178764105
1.0799999237060547,-1.5,0.0,1.0704102374575428,0.048715556252262,-7.500188851058607e-07,1.0669676065444946,0.04653673246502876,-0.001790661714039743,1.0688729286193848,0.04800969362258911,0.0016342721646651626
1.1999999284744263,-1.5,0.0,1.0624299901148815,0.06080505946061673,-6.335449699743656e-07,1.0592687129974365,0.05779503285884857,-0.0023066578432917595,1.061416745185852,0.0606294609606266,0.0019775002729147673
1.3199999332427979,-1.5,0.0,1.0519917387269482,0.07035500534822943,-5.358264347504619e-07,1.0492417812347412,0.06662583351135254,-0.002702514873817563,1.051105260848999,0.07095922529697418,0.002382224891334772
1.4399999380111694,-1.5,0.0,1.0399885113986842,0.07657176735243373,-4.67866522151295e-07,1.0379688739776611,0.07193990796804428,-0.0030005418229848146,1.0390613079071045,0.07775379717350006,0.0028404993936419487
1.559999942779541,-1.5,0.0,1.0279473193549389,0.07922641583746265,-4.2122960613349866e-07,1.026872992515564,0.07354607433080673,-0.003234637901186943,1.026738166809082,0.08048156648874283,0.003366521093994379
1.6799999475479126,-1.5,0.0,1.0170934333509158,0.07815424436106645,-3.8344668955158517e-07,1.0170624256134033,0.07194754481315613,-0.0034773030783981085,1.0155479907989502,0.07967554777860641,0.003945682197809219
1.7999999523162842,-1.5,0.0,1.008005494931764,0.0747311026408115,-3.5020022087817496e-07,1.0091785192489624,0.06820030510425568,-0.0037666005082428455,1.0061997175216675,0.0763244777917862,0.0045539215207099915
1.9199999570846558,-1.5,0.0,1.0008999206517095,0.07015780891885072,-3.1974793284247877e-07,1.0032978057861328,0.06329572945833206,-0.004088621586561203,0.9989362955093384,0.07145063579082489,0.005170157179236412
2.0399999618530273,-1.5,0.0,0.9956244884949391,0.06466541449770523,-2.9133183518223113e-07,0.9992359280586243,0.05802593752741814,-0.004442960489541292,0.9935117363929749,0.06589528918266296,0.0057688141241669655
2.1599998474121094,-1.5,0.0,0.9917855670878859,0.05912644690576177,-2.655046187614613e-07,0.9965728521347046,0.052878327667713165,-0.0047898911871016026,0.9896458983421326,0.0602356418967247,0.006319916341453791
2.2799999713897705,-1.5,0.0,0.9890099853177032,0.05396032066666164,-2.425830623321417e-07,0.9948843121528625,0.048059675842523575,-0.005079803057014942,0.9869284629821777,0.054710760712623596,0.00681112939491868
2.3999998569488525,-1.5,0.0,0.9870462526177282,0.048907785921986816,-2.2221020475721815e-07,0.9938249588012695,0.04372912272810936,-0.005279064644128084,0.9851161241531372,0.04958972707390785,0.007179456762969494
2.5199999809265137,-1.5,0.0,0.9856590699662401,0.0441777617873135,-2.0407658951230668e-07,0.9932005405426025,0.03980701416730881,-0.005333311390131712,0.9839127659797668,0.044808048754930496,0.007454970385879278
2.6399998664855957,-1.5,0.0,0.9847179200236277,0.03981693401043289,-1.8804164966695325e-07,0.9928807616233826,0.036227840930223465,-0.005260156467556953,0.9832115173339844,0.04039696604013443,0.007589747663587332
2.759999990463257,-1.5,0.0,0.98419262636507,0.03559770894690266,-1.7341290749793364e-07,0.9928021430969238,0.03292270004749298,-0.005073287058621645,0.9828004240989685,0.036233995109796524,0.007593178190290928
2.879999876022339,-1.5,0.0,0.9840202668725817,0.03163141663369762,-1.593261814653382e-07,0.9928609132766724,0.029754631221294403,-0.004810578655451536,0.9826852679252625,0.03230191394686699,0.007474748883396387
3.0,-1.5,0.0,0.9841546322335286,0.027977165470627244,-1.4512521160394018e-07,0.9931696653366089,0.02684750221669674,-0.004508016165345907,0.9828284978866577,0.028656132519245148,0.007231563795357943
