position_x,position_y,position_z,baseline_vpm_velocity_x,baseline_vpm_velocity_y,baseline_vpm_velocity_z,candidate_vpm_velocity_x,candidate_vpm_velocity_y,candidate_vpm_velocity_z,baseline_velocity_x,baseline_velocity_y,baseline_velocity_z,candidate_velocity_x,candidate_velocity_y,candidate_velocity_z,reference_velocity_x,reference_velocity_y,reference_velocity_z
-4.5,0.75,0.0,0.994072,0.0009190889,-0.00046591353,0.9938901,0.0014033294,-3.079733e-05,,,,,,,0.9968355413682641,0.0015464847658588805,-2.5055489857203042e-08
-4.380435,0.75,0.0,0.9936305,0.0010500872,-0.00047942405,0.99343526,0.0015499208,-3.2531167e-05,,,,,,,0.9963782689354312,0.0017162308401442743,-2.657208711759015e-08
-4.2608695,0.75,0.0,0.9931143,0.0012211101,-0.0004935288,0.9929344,0.0017175145,-3.449845e-05,,,,,,,0.9958712480571836,0.0019036363985225019,-2.816912561849215e-08
-4.1413045,0.75,0.0,0.99257386,0.0013943284,-0.0005076207,0.99237335,0.0018961412,-3.683669e-05,,,,,,,0.995313058293927,0.0021115887783176445,-2.9859175971542717e-08
-4.021739,0.75,0.0,0.9919609,0.0015830884,-0.00052918703,0.9917461,0.002120373,-3.9128263e-05,,,,,,,0.9947112353263883,0.002370139320776047,-3.187125494487857e-08
-3.902174,0.75,0.0,0.99130255,0.0018105098,-0.0005528761,0.99107254,0.002386048,-4.1772746e-05,,,,,,,0.9939498431747622,0.002679551597915026,-3.4127691877186464e-08
-3.7826087,0.75,0.0,0.990555,0.0020932185,-0.00055856863,0.99029684,0.0026844102,-4.4573728e-05,,,,,,,0.9931640211708181,0.0030018908390455883,-3.6460876246384465e-08
-3.6630435,0.75,0.0,0.9897306,0.0023856752,-0.0005776736,0.98943454,0.0030117338,-4.7531983e-05,,,,,,,0.9923304503908768,0.003081286469197894,-3.8955432604636125e-08
-3.5434783,0.75,0.0,0.98880583,0.0027495741,-0.00059619517,0.98844326,0.0034045286,-5.079762e-05,,,,,,,0.9920067864456393,0.0034255106174971056,-3.961394219180423e-08
-3.423913,0.75,0.0,0.98777735,0.0031611372,-0.00061727356,0.98738116,0.0038465967,-5.431774e-05,,,,,,,0.9908696133145563,0.003990187220944967,-4.3313071748172084e-08
-3.304348,0.75,0.0,0.98659295,0.0036770464,-0.00063331256,0.9861902,0.004374855,-5.917273e-05,,,,,,,0.9896953011668694,0.0045523827685309565,-4.7094778083528726e-08
-3.1847825,0.75,0.0,0.98527956,0.004264734,-0.0006519672,0.98484015,0.0049796575,-6.37614e-05,,,,,,,0.9892026603407162,0.004603896724659234,-5.070512823992395e-08
-3.0652175,0.75,0.0,0.98376966,0.0049567083,-0.00065662246,0.98332214,0.005704279,-6.8999296e-05,,,,,,,0.9872294664889848,0.005606553072259185,-5.4882261087818704e-08
-2.945652,0.75,0.0,0.9820799,0.0057717906,-0.00067400275,0.981594,0.0065374784,-7.439569e-05,,,,,,,0.9852118223650536,0.006830308258229182,-5.9464462722521715e-08
-2.826087,0.75,0.0,0.9801511,0.0067538917,-0.00070366054,0.9796429,0.007552318,-8.0455204e-05,,,,,,,0.9831391278072678,0.007928397031676464,-6.433467654212688e-08
-2.7065217,0.75,0.0,0.9779544,0.007965562,-0.0007259303,0.97740436,0.008769911,-8.685183e-05,,,,,,,0.981518819922555,0.008604313384509822,-6.688006571040838e-08
-2.5869565,0.75,0.0,0.97543985,0.009393372,-0.000742686,0.97483146,0.010227578,-9.3480114e-05,,,,,,,0.9788125337588843,0.010303059849581027,-7.53533124266668e-08
-2.4673913,0.75,0.0,0.9725383,0.011142419,-0.0007619998,0.9718828,0.01199728,-0.0001010314,,,,,,,0.9763761079292941,0.011867167136925738,-8.299639897332953e-08
-2.347826,0.75,0.0,0.96919334,0.013258861,-0.00078303606,0.96848583,0.014148003,-0.00011345582,,,,,,,0.9724486975538892,0.014474948134005404,-9.412957213497956e-08
-2.228261,0.75,0.0,0.96535504,0.01588399,-0.00078878325,0.96456707,0.016827047,-0.00012536459,,,,,,,0.9685593700966146,0.016784483367401275,-1.0543541428604028e-07
-2.1086957,0.75,0.0,0.96089935,0.019189779,-0.00080338604,0.95999277,0.020117762,-0.00013665111,,,,,,,0.9639175034879762,0.02030039152164243,-1.201914536503023e-07
-1.9891305,0.75,0.0,0.9556941,0.023336418,-0.0008036035,0.9546709,0.024247428,-0.0001525588,,,,,,,0.957943785003756,0.024310919038873852,-1.3587128034191909e-07
-1.869565,0.75,0.0,0.9496061,0.028536452,-0.0008165069,0.9484458,0.029330917,-0.00016813443,,,,,,,0.951521356127454,0.029363735157247224,-1.525555693700307e-07
-1.75,0.75,0.0,0.94250315,0.035224434,-0.00082381145,0.9411955,0.035832405,-0.00018490663,,,,,,,0.9443525077214369,0.0360730356810259,-1.71605665719274e-07
-1.6304348,0.75,0.0,0.93424237,0.043744773,-0.0008187649,0.9328482,0.044543933,-0.00020368387,,,,,,,0.9357853603403056,0.04447371922386431,-1.9329261798064405e-07
-1.5108695,0.75,0.0,0.92465734,0.054731153,-0.00079227326,0.92304355,0.055581547,-0.00022662751,,,,,,,0.9262963038093948,0.055473131785211155,-2.1782407303673945e-07
-1.3913043,0.75,0.0,0.91369677,0.06929914,-0.0007763913,0.91171074,0.0700779,-0.000249918,0.9136569976311404,0.06424049241663653,-0.0016201099837345738,0.9117861753561588,0.06788352291159432,5.6466080882449295e-05,0.9143799304526665,0.06956839067093566,-2.4532646234254655e-07
-1.2717392,0.75,0.0,0.9014113,0.08860199,-0.0007306755,0.8988912,0.0891829,-0.00027439315,0.901674287529349,0.08340217114115106,-0.0016132632913793132,0.899475051524405,0.08702868476428852,3.837591514846955e-05,0.9016107418665463,0.08850833386818809,-2.7304963334963796e-07
-1.152174,0.75,0.0,0.88821405,0.114310816,-0.0006745399,0.8848836,0.114705965,-0.00029898257,0.888151423193745,0.10865598609368982,-0.0016060150096536387,0.8855190179338865,0.11231658671839258,1.8441587552576913e-05,0.887466663074337,0.1137761573353316,-2.9100118951729003e-07
