position_x,position_y,position_z,baseline_vpm_velocity_x,baseline_vpm_velocity_y,baseline_vpm_velocity_z,candidate_vpm_velocity_x,candidate_vpm_velocity_y,candidate_vpm_velocity_z,baseline_velocity_x,baseline_velocity_y,baseline_velocity_z,candidate_velocity_x,candidate_velocity_y,candidate_velocity_z,reference_velocity_x,reference_velocity_y,reference_velocity_z
-4.5,0.0,0.0,0.99331754,-0.00058825564,-0.0005619728,0.9930635,-2.0446447e-05,3.5550163e-06,,,,,,,0.9962048988392437,-2.791864554460826e-08,-2.7846306692346965e-08
-4.380435,0.0,0.0,0.99279565,-0.0006066226,-0.00058066513,0.99251777,-2.0162292e-05,3.2051641e-06,,,,,,,0.9956476515649323,-3.027302698830421e-08,-3.022242783695694e-08
-4.2608695,0.0,0.0,0.99221253,-0.0006236751,-0.0005976915,0.9919171,-2.1541611e-05,3.0625843e-06,,,,,,,0.9950277931279385,-3.275642418067661e-08,-3.2728007279255936e-08
-4.1413045,0.0,0.0,0.9915514,-0.00064283697,-0.00060832145,0.99122345,-2.273571e-05,4.120291e-06,,,,,,,0.9943412742348638,-3.539755530407491e-08,-3.539212055092962e-08
-4.021739,0.0,0.0,0.9908322,-0.0006623794,-0.0006240305,0.99047387,-2.3544177e-05,4.788846e-06,,,,,,,0.9935834810509895,-3.831515978133766e-08,-3.833163559621781e-08
-3.902174,0.0,0.0,0.9900051,-0.0006827352,-0.00064222654,0.9896354,-2.4020099e-05,5.7940088e-06,,,,,,,0.9926231779051427,-4.171939589621518e-08,-4.17598005421799e-08
-3.7826087,0.0,0.0,0.98910105,-0.0007043169,-0.00065885053,0.9887018,-2.3724922e-05,4.78247e-06,,,,,,,0.9916305565535024,-4.520606668600329e-08,-4.526960780991743e-08
-3.6630435,0.0,0.0,0.9880686,-0.0007195159,-0.0006750788,0.98762816,-2.435975e-05,4.767495e-06,,,,,,,0.9905547019707766,-4.892457100377941e-08,-4.900985318841394e-08
-3.5434783,0.0,0.0,0.9868935,-0.0007365668,-0.0006950694,0.9864473,-2.7283364e-05,6.0297166e-06,,,,,,,0.9901912071944013,-2.1786200800433543e-06,-2.1787380227208937e-06
-3.423913,0.0,0.0,0.9855867,-0.0007598424,-0.0007144646,0.98509055,-2.6144375e-05,6.4734886e-06,,,,,,,0.9886763121131712,1.0398494182436839e-05,1.0398342269071407e-05
-3.304348,0.0,0.0,0.9840835,-0.0007810751,-0.0007362901,0.98356444,-2.5120318e-05,6.3762063e-06,,,,,,,0.9871352817407204,4.505698995593393e-05,4.505680535828464e-05
-3.1847825,0.0,0.0,0.98236275,-0.00079999643,-0.00075475016,0.9818128,-2.6476739e-05,6.528625e-06,,,,,,,0.9867722113047558,0.00032151259352396417,0.00032151233699770376
-3.0652175,0.0,0.0,0.98037803,-0.0008213795,-0.0007771363,0.97980195,-2.8968121e-05,5.3890817e-06,,,,,,,0.9840481297616647,0.00022853447000177282,0.00022853421168155333
