time,step,kinetic_energy,enstrophy,enstrophy_test,dEdt,neg_nu_enstrophy,helicity,strength_magnitude,strength_x,strength_y,strength_z,impulse_x,impulse_y,impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles,max_gamma,turbulent_viscosity_mean,turbulent_viscosity_max,effective_viscosity_mean,effective_viscosity_max,invariant_projection_correction_ratio,core_radius_mean,overlap_ratio,overlap_ratio_max,vorticity_divergence_error,strength_misalignment_deg,stabilization_events,stabilization_last_mechanism,stabilization_circulation_error,stabilization_strength_growth,stabilization_vorticity_growth,stabilization_max_vorticity_growth
1.0,20,1.7197058200836182,95.52894592285156,65.4057388305664,0.0,-0.18024298548698425,0.0,12.381922721862793,0.0,0.0,-0.00455221813172102,3.094435214996338,-0.000719892734196037,0.0,-1.7151469364762306e-06,2.9824859666405246e-06,0.0006756925722584128,2520,0.02237226441502571,0.0,0.0,0.001886792597360909,0.0018867924809455872,0.0,0.12508869171142578,0.5513285906816724,0.6929958546160191,0.031464708092350066,0.0,0,none,0.0,0.0,0.0,0.0
2.0,40,1.5665792226791382,69.0508041381836,51.72877883911133,-0.15312659740447998,-0.1302843540906906,0.0,12.381935119628906,0.0,0.0,-0.004551440477371216,3.0942647457122803,-0.0005743447691202164,0.0,-8.02644353825599e-06,6.141402991488576e-06,0.0007364084012806416,2520,0.02237226441502571,0.0,0.0,0.001886792597360909,0.0018867924809455872,0.0,0.15229696035385132,0.44562987029035994,0.5592454395143656,0.04581550425088867,0.0,0,none,0.0,0.0,0.0,0.0
3.0,60,1.4514302015304565,54.072818756103516,42.793296813964844,-0.11514902114868164,-0.10202421247959137,0.0,12.38192081451416,0.0,0.0,-0.0045534539967775345,3.094080924987793,-0.0006038040155544877,0.0,-3.803987056016922e-06,8.074101060628891e-06,0.0006833502557128668,2520,0.02237226441502571,0.0,0.0,0.001886792597360909,0.0018867924809455872,0.0,0.1753326803445816,0.38634306955459524,0.5183581016053848,0.060099684072957855,0.0,0,none,0.0,0.0,0.0,0.0
4.0,80,1.3594422340393066,44.3697509765625,36.44744110107422,-0.0919879674911499,-0.08371646702289581,0.0,12.381933212280273,0.0,0.0,-0.004564651288092136,3.0940606594085693,-0.0005992350052110851,0.0,8.150222129188478e-06,1.5564779459964484e-05,0.000747299287468195,2520,0.02237226441502571,0.0,0.0,0.001886792597360909,0.0018867924809455872,0.0,0.19567492604255676,0.34296518960205624,0.47403961355651464,0.07259171851292187,0.0,0,none,0.0,0.0,0.0,0.0
5.0,100,1.282660961151123,37.59431076049805,31.720888137817383,-0.0767812728881836,-0.0709325447678566,0.0,12.381885528564453,0.0,0.0,-0.004561137408018112,3.0939433574676514,-0.0004739081487059593,0.0,8.518458344042301e-06,2.210726961493492e-05,0.000791237922385335,2520,0.02237226441502571,0.0,0.0,0.001886792597360909,0.0018867924809455872,0.0,0.21409299969673157,0.3150976666887787,0.4531995479570213,0.08200040841525874,0.0,0,none,0.0,0.0,0.0,0.0
6.0,120,1.216861367225647,32.59016036987305,28.05708122253418,-0.06579959392547607,-0.06149086728692055,0.0,12.381896018981934,0.0,0.0,-0.0045574381947517395,3.0939579010009766,-0.00024446722818538547,0.0,9.895096809486859e-06,2.5087501853704453e-05,0.0010608641896396875,2520,0.02237226441502571,0.0,0.0,0.001886792597360909,0.0018867924809455872,0.0,0.23104752600193024,0.2955818150570887,0.42685348639368864,0.0922525109106137,0.0,0,none,0.0,0.0,0.0,0.0
7.0,140,1.1591159105300903,28.748743057250977,25.136070251464844,-0.05774545669555664,-0.05424287170171738,0.0,12.381875991821289,0.0,0.0,-0.004553649574518204,3.0937435626983643,-0.0003549600951373577,0.0,1.6415491700172424e-05,2.5320638087578118e-05,0.0008438099175691605,2520,0.02237226441502571,0.0,0.0,0.001886792597360909,0.0018867924809455872,0.0,0.2468401938676834,0.2783750083548112,0.40401047744812024,0.09872365205010124,0.0,0,none,0.0,0.0,0.0,0.0
8.0,160,1.1078852415084839,25.696605682373047,22.7443904876709,-0.051230669021606445,-0.04848412796854973,0.0,12.38194465637207,0.0,0.0,-0.004553693346679211,3.0937159061431885,-8.503813296556473e-05,0.0,2.405419945716858e-05,2.7963891625404358e-05,0.0012031947262585163,2520,0.02237226441502571,0.0,0.0,0.001886792597360909,0.0018867924809455872,0.0,0.2616814970970154,0.2620024472069322,0.38344668266136145,0.10335058758018908,0.0,0,none,0.0,0.0,0.0,0.0
9.0,180,1.06204092502594,23.196937561035156,20.73653793334961,-0.045844316482543945,-0.04376775771379471,0.0,12.381926536560059,0.0,0.0,-0.004546886309981346,3.0937612056732178,-0.00013306824257597327,0.0,1.7055215721484274e-05,3.224087049602531e-05,0.0011880019446834922,2520,0.02237226441502571,0.0,0.0,0.001886792597360909,0.0018867924809455872,0.0,0.27572518587112427,0.24892756446745645,0.3609516005208909,0.1071563392899037,0.0,0,none,0.0,0.0,0.0,0.0
10.0,200,1.0201045274734497,21.130496978759766,19.041826248168945,-0.041936397552490234,-0.039868831634521484,0.0,12.381889343261719,0.0,0.0,-0.004551136866211891,3.093574047088623,-0.0003653444582596421,0.0,1.4266464859247208e-05,2.9602553695440292e-05,0.0007961438968777657,2520,0.02237226441502571,0.0,0.0,0.001886792597360909,0.0018867924809455872,0.0,0.2890874147415161,0.23591565118279656,0.34558245101881474,0.1075847912786881,0.0,0,none,0.0,0.0,0.0,0.0
