time,step,particle,particle_index,provenance,event_type,event_name,process,surface,panel,interval_start,interval_end,start_x,start_y,start_z,end_x,end_y,end_z,crossing_x,crossing_y,crossing_z,core_radius,closest_distance,surface_tolerance
0.01,2,196,196,active_particle_index,3,core_overlap,advective_transport,front_wing,2,0.005,0.005333333333333333,0.604167618008837,-5.5762262268537755e-06,-0.08350640474853371,0.6239955782683891,-1.6478604491357673e-05,-0.08428479201761978,0.604167618008837,-5.5762262268537755e-06,-0.08350640474853371,0.28463243841839253,0.0013901547400637351,0.0019967283202059947
0.01,2,196,196,active_particle_index,3,core_overlap,advective_transport,rear_wing,24,0.009666666666666667,0.01,0.604167618008837,-5.5762262268537755e-06,-0.08350640474853371,0.6239955782683891,-1.6478604491357673e-05,-0.08428479201761978,0.6239955782683891,-1.6478604491357673e-05,-0.08428479201761978,0.28463243841839253,0.0801249991786316,0.0019967283202059947
0.01,2,197,197,active_particle_index,3,core_overlap,advective_transport,front_wing,2,0.005,0.005333333333333333,0.6055116935153549,0.05623895393583165,-0.08229184457269152,0.6253448248960166,0.056242086310312335,-0.08304740584900161,0.6055116935153549,0.05623895393583165,-0.08229184457269152,0.28463243841839253,0.019780775845089766,0.0019967283202059947
0.01,2,197,197,active_particle_index,3,core_overlap,advective_transport,rear_wing,24,0.009666666666666667,0.01,0.6055116935153549,0.05623895393583165,-0.08229184457269152,0.6253448248960166,0.056242086310312335,-0.08304740584900161,0.6253448248960166,0.056242086310312335,-0.08304740584900161,0.28463243841839253,0.07992098725658763,0.0019967283202059947
0.01,2,198,198,active_particle_index,3,core_overlap,advective_transport,front_wing,2,0.005,0.005333333333333333,0.5868400711499713,0.1124945301620585,-0.0810715357667965,0.6066900829296306,0.11250708026976239,-0.08180997867631626,0.5868400711499713,0.1124945301620585,-0.0810715357667965,0.28463243841839253,0.0013897993158682297,0.0019967283202059947
0.01,2,198,198,active_particle_index,3,core_overlap,advective_transport,rear_wing,24,0.009666666666666667,0.01,0.5868400711499713,0.1124945301620585,-0.0810715357667965,0.6066900829296306,0.11250708026976239,-0.08180997867631626,0.6066900829296306,0.11250708026976239,-0.08180997867631626,0.28463243841839253,0.10429776759658309,0.0019967283202059947
0.01,2,199,199,active_particle_index,3,core_overlap,advective_transport,front_wing,5,0.005,0.005333333333333333,0.588186483586498,0.16873978251157482,-0.07985769000372644,0.6080566370578757,0.16875887350339147,-0.08050834488799276,0.588186483586498,0.16873978251157482,-0.07985769000372644,0.28463243841839253,0.019785326899846623,0.0019967283202059947
0.01,2,199,199,active_particle_index,3,core_overlap,advective_transport,rear_wing,24,0.009666666666666667,0.01,0.588186483586498,0.16873978251157482,-0.07985769000372644,0.6080566370578757,0.16875887350339147,-0.08050834488799276,0.6080566370578757,0.16875887350339147,-0.08050834488799276,0.28463243841839253,0.1317763981003079,0.0019967283202059947
0.01,2,200,200,active_particle_index,3,core_overlap,advective_transport,front_wing,11,0.005,0.005333333333333333,0.5695127168770026,0.2249952523495163,-0.07863672091276748,0.5894083314923317,0.2250160693547636,-0.07922358938356396,0.5695127168770026,0.2249952523495163,-0.07863672091276748,0.2846324384183925,0.0013894170935081168,0.0019967283202059947
0.01,2,200,200,active_particle_index,3,core_overlap,advective_transport,rear_wing,27,0.009666666666666667,0.01,0.5695127168770026,0.2249952523495163,-0.07863672091276748,0.5894083314923317,0.2250160693547636,-0.07922358938356396,0.5894083314923317,0.2250160693547636,-0.07922358938356396,0.2846324384183925,0.17771790295580298,0.0019967283202059947
0.01,2,201,201,active_particle_index,3,core_overlap,advective_transport,front_wing,8,0.005,0.005333333333333333,0.5708613437462331,0.2812420074409862,-0.0774235591983911,0.5907817094473221,0.28126310034198726,-0.07789269865544847,0.5708613437462331,0.2812420074409862,-0.0774235591983911,0.2846324384183925,0.019790159759452194,0.0019967283202059947
0.01,2,201,201,active_particle_index,3,core_overlap,advective_transport,rear_wing,27,0.009666666666666667,0.01,0.5708613437462331,0.2812420074409862,-0.0774235591983911,0.5907817094473221,0.28126310034198726,-0.07789269865544847,0.5907817094473221,0.28126310034198726,-0.07789269865544847,0.2846324384183925,0.21265871772825579,0.0019967283202059947
0.01,2,202,202,active_particle_index,3,core_overlap,advective_transport,front_wing,8,0.005,0.005333333333333333,0.552185240106729,0.3374967550914699,-0.07620187569466001,0.5721312009813503,0.3375166937890344,-0.0765827104707685,0.552185240106729,0.3374967550914699,-0.07620187569466001,0.28463243841839253,0.0013890478913955828,0.0019967283202059947
0.01,2,202,202,active_particle_index,3,core_overlap,advective_transport,rear_wing,27,0.009666666666666667,0.01,0.552185240106729,0.3374967550914699,-0.07620187569466001,0.5721312009813503,0.3375166937890344,-0.0765827104707685,0.5721312009813503,0.3375166937890344,-0.0765827104707685,0.28463243841839253,0.2630098411007071,0.0019967283202059947
0.01,2,203,203,active_particle_index,3,core_overlap,advective_transport,front_wing,11,0.005,0.005333333333333333,0.5348571934277028,0.4499990396141165,-0.07376688006222203,0.5548462706491766,0.45001680565803853,-0.07394116233939335,0.5348571934277028,0.4499990396141165,-0.07376688006222203,0.28463243841839253,0.0013887483238233112,0.0019967283202059947
0.01,2,204,204,active_particle_index,3,core_overlap,advective_transport,front_wing,11,0.005,0.005333333333333333,0.553535511499911,0.3937457947055864,-0.07498924761464679,0.5735037958704897,0.3937641049170026,-0.07525080028160952,0.553535511499911,0.3937457947055864,-0.07498924761464679,0.28463243841839253,0.01979454665890915,0.0019967283202059947
0.01,2,205,205,active_particle_index,3,core_overlap,advective_transport,front_wing,14,0.005,0.005333333333333333,0.605507972084907,-0.05626136199446324,-0.08229076331473019,0.6253376525618657,-0.05628601760948253,-0.0830454304049909,0.605507972084907,-0.05626136199446324,-0.08229076331473019,0.28463243841839253,0.019780511139094348,0.0019967283202059947
0.01,2,205,205,active_particle_index,3,core_overlap,advective_transport,rear_wing,36,0.009666666666666667,0.01,0.605507972084907,-0.05626136199446324,-0.08229076331473019,0.6253376525618657,-0.05628601760948253,-0.0830454304049909,0.6253376525618657,-0.05628601760948253,-0.0830454304049909,0.28463243841839253,0.07992633881607537,0.0019967283202059947
0.01,2,206,206,active_particle_index,3,core_overlap,advective_transport,front_wing,14,0.005,0.005333333333333333,0.5868363497195234,-0.11250578576823637,-0.08107045450883517,0.6066790994912155,-0.11254033755850235,-0.08180699925249975,0.5868363497195234,-0.11250578576823637,-0.08107045450883517,0.28463243841839253,0.0013903521280859664,0.0019967283202059947
0.01,2,206,206,active_particle_index,3,core_overlap,advective_transport,rear_wing,36,0.009666666666666667,0.01,0.5868363497195234,-0.11250578576823637,-0.08107045450883517,0.6066790994912155,-0.11254033755850235,-0.08180699925249975,0.6066790994912155,-0.11254033755850235,-0.08180699925249975,0.28463243841839253,0.10431685991378183,0.0019967283202059947
0.01,2,207,207,active_particle_index,3,core_overlap,advective_transport,front_wing,17,0.005,0.005333333333333333,0.5881752434167657,-0.16876138647014702,-0.0798544023906677,0.6080347607319728,-0.16880125683500322,-0.08050227086846347,0.5881752434167657,-0.16876138647014702,-0.0798544023906677,0.28463243841839253,0.019777515342110488,0.0019967283202059947
0.01,2,207,207,active_particle_index,3,core_overlap,advective_transport,rear_wing,36,0.009666666666666667,0.01,0.5881752434167657,-0.16876138647014702,-0.0798544023906677,0.6080347607319728,-0.16880125683500322,-0.08050227086846347,0.6080347607319728,-0.16880125683500322,-0.08050227086846347,0.28463243841839253,0.13181145837906091,0.0019967283202059947
0.01,2,208,208,active_particle_index,3,core_overlap,advective_transport,front_wing,23,0.005,0.005333333333333333,0.5695051981377182,-0.22500560070191064,-0.07863451455767007,0.5893861457345577,-0.22504664843148814,-0.07921745869666326,0.5695051981377182,-0.22500560070191064,-0.07863451455767007,0.2846324384183925,0.0013905555702478712,0.0019967283202059947
0.01,2,208,208,active_particle_index,3,core_overlap,advective_transport,rear_wing,39,0.009666666666666667,0.01,0.5695051981377182,-0.22500560070191064,-0.07863451455767007,0.5893861457345577,-0.22504664843148814,-0.07921745869666326,0.5893861457345577,-0.22504664843148814,-0.07921745869666326,0.2846324384183925,0.17775028894408776,0.0019967283202059947
0.01,2,209,209,active_particle_index,3,core_overlap,advective_transport,front_wing,20,0.005,0.005333333333333333,0.5708428582485872,-0.28126074981396715,-0.07741809483965349,0.5907456505572979,-0.2812999227958318,-0.07788249766716612,0.5708428582485872,-0.28126074981396715,-0.07741809483965349,0.2846324384183925,0.01977475830004392,0.0019967283202059947
