time,step,lift_coefficient,drag_coefficient,side_force_coefficient,force_x,force_y,force_z,unsteady_force_x,unsteady_force_y,unsteady_force_z,moment_x,moment_y,moment_z,lift,drag,dynamic_pressure,reference_area,rolling_moment_coefficient,pitching_moment_coefficient,yawing_moment_coefficient,rolling_moment_coefficient_quarter_chord,pitching_moment_coefficient_quarter_chord,yawing_moment_coefficient_quarter_chord,bound_vortex_strength_y,wake_vortex_strength_y,max_leading_edge_suction_parameter,n_particles_total,force_density,force_units,moment_units,reference_speed,reference_speed_units,power,rotational_power,translational_power
0.005,1,7.376633705771531,0.9919495350159387,3.423165054836137e-05,4.856584923438035,-0.00016759816108477722,36.11599862345741,4.700560375697533,-7.067765971250322e-20,33.44622497547716,-0.0007781500478552944,-10.897470016296522,8.008012993726901e-05,36.11599862345741,4.856584923438035,8.0,0.6119999999999999,-0.00017659541754159734,-3.2732212419191318,1.8173595210890754e-05,-0.00017724776014224508,-1.3676882295055686,2.494248660595867e-05,0.6735767360738866,-0.6735767360738865,0.0,230,1.0,N,N*m,4.0,m/s,0.0,0.0,0.0
0.01,2,0.4168866613201168,0.014864264705853168,3.933957614099336e-05,0.0727754399998571,-0.00019260656478630345,2.0410770938232914,-0.08102982910020934,-1.1047588756119218e-20,-0.5765571925895963,0.0002188784607126187,-0.3649534522348924,-6.411207700554079e-05,2.0410770938232914,0.0727754399998571,8.0,0.6119999999999999,4.967285328445414e-05,-0.1096193327791272,-1.4549763300095497e-05,4.8923170432816994e-05,-0.0008900828723806376,-6.77084191708953e-06,0.6602049104708356,-0.6602049104708357,0.0,264,1.0,N,N*m,4.0,m/s,0.0,0.0,0.0
0.015,3,0.416432636185037,0.015751977780022332,4.526503014661755e-05,0.07712168321098932,-0.0002216175875978395,2.0388541867619407,-0.07456836079231886,-1.2761332465895411e-20,-0.5305814566294871,0.00020926484506985678,-0.3651728569337281,-6.743759311192302e-05,2.0388541867619407,0.07712168321098932,8.0,0.6119999999999999,4.749111407721877e-05,-0.10968523432505775,-1.5304464667738523e-05,4.662851157336314e-05,-0.0010971981542081902,-6.35385702397869e-06,0.6478507067490072,-0.6478507067490074,0.0,298,1.0,N,N*m,4.0,m/s,0.0,0.0,0.0
0.02,4,0.41663841030267423,0.0166495732115621,5.215599825101072e-05,0.08151631044380801,-0.00025535576743694843,2.0398616568418926,-0.06822994606764614,-1.4788351211249405e-20,-0.48548129240963656,0.00019570523647860234,-0.3659147212487118,-7.095025755069764e-05,2.0398616568418926,0.08151631044380801,8.0,0.6119999999999999,4.441386085661818e-05,-0.10990806458114427,-1.6101637969929567e-05,4.3419939179393597e-05,-0.001288814150761718,-5.7884254281188115e-06,0.6365533187155742,-0.6365533187155742,0.0,332,1.0,N,N*m,4.0,m/s,0.0,0.0,0.0
