time,step,vortex_centre_0_x,vortex_centre_0_y,vortex_centre_1_x,vortex_centre_1_y,vortex_separation,core_radius_0,core_radius_1,mean_core_radius,angle_radians,is_pair_unresolved,is_core_radius_0_boundary_limited,is_core_radius_1_boundary_limited,peak_saddle_contrast,peak_saddle_contrast_standard_error,peak_saddle_signal_to_noise,orientation_anisotropy,is_peak_coalesced
0.0,0,-0.0014832019805908203,0.498516321182251,-0.0014832019805908203,-0.5014827251434326,0.9999990463256836,0.12433748721444811,0.12257392991873155,0.12345570856658983,1.5707963267948966,False,False,False,25.776280403137207,nan,inf,nan,False
0.581999999994,18,-0.07596588956898656,0.49024046700576257,0.08073894182840984,-0.49185310469733345,0.9945170625805425,0.14820867764628962,0.14746702220626684,0.14783784992627824,1.7290245095309182,False,False,False,19.751632564505996,nan,inf,nan,False
1.163999999988,36,-0.15998305082321168,0.4745163440704346,0.15851664543151855,-0.47481608390808105,1.0013361649945232,0.17207889350560304,0.16574955239065667,0.16891422294812986,1.8944943496490458,False,False,False,14.796526110158522,nan,inf,nan,False
1.745999999982,54,-0.2306496500968933,0.44143304228782654,0.22953698586444465,-0.43699299072732734,0.9916673007597625,0.18312438924155713,0.18369161409144294,0.18340800166650004,2.0533620694772736,False,False,False,12.028091265678405,nan,inf,nan,False
2.327999999976,72,-0.29384655952453614,0.3923346042633057,0.29851651191711426,-0.3914828300476074,0.9824783858882231,0.20770840285309708,0.21090090209243248,0.20930465247276478,2.217961643039801,False,False,False,10.21013281583786,nan,inf,nan,False
2.90999999997,90,-0.3580453619360924,0.33945397287607193,0.3581989946819487,-0.3373558975401379,0.9854326862246849,0.20702746764866287,0.21701256302363672,0.21202001533614978,2.3844948657508,False,False,False,8.890964850783348,nan,inf,nan,False
3.491999999964,108,-0.40176853452410016,0.27108796664646695,0.4045690423563907,-0.26911452569459615,0.9705663401442468,0.22021643863819731,0.22399113713860977,0.22210378788840354,2.551323298736254,False,False,False,7.802157700061798,nan,inf,nan,False
4.073999999958,126,-0.4399637964707387,0.19674445707586746,0.4397509451265688,-0.19456943759211787,0.9628211623888647,0.22972549904208506,0.23629119693551723,0.23300834798880116,2.723055534488568,False,False,False,6.893123388290405,nan,inf,nan,False
4.655999999952,144,-0.46194787912590557,0.11363296730573787,0.4615048622262889,-0.11274746368671286,0.9507960165288929,0.25434931442937414,0.25345045022796026,0.2538998823286672,2.9011879743637596,False,False,False,6.051457762718201,nan,inf,nan,False
5.237999999946,162,-0.4691910892724991,0.028308436274528503,0.4679041054784035,-0.03005460330418178,0.9389108841706427,0.2599597638272674,0.25486063852288315,0.2574102011750753,3.0793921924044323,False,False,False,5.28759727650322,nan,inf,nan,False
5.81999999994,180,-0.45697296366972084,-0.05618903216193704,0.45832218475712155,0.061429359380481316,0.9228213774955265,0.2591418942330876,0.26161073769022086,0.2603763159616542,-3.013789815941695,False,False,False,4.630476653575897,nan,inf,nan,False
6.401999999934,198,-0.4274641041443727,-0.1482120340115556,0.42815275192260743,0.14760756492614746,0.9053117913192155,0.27058023339550136,0.2743717222510539,0.2724759778232776,-2.8087193970399262,False,False,False,4.000539102195454,nan,inf,nan,False
6.983999999928,216,-0.37610469345285114,-0.22585273590408453,0.37588485918546977,0.2260604406657972,0.8773333496651448,0.276243726493533,0.28189662614920347,0.2790701763213682,-2.6004699781375384,False,False,False,3.4149298667907715,nan,inf,nan,False
7.565999999922,234,-0.3089022636413574,-0.2926119565963745,0.3083552122116089,0.292871356010437,0.8507628934300207,0.28341156973411735,0.282475124279093,0.2829433470066052,-2.382606477487194,False,False,False,2.845667600631714,nan,inf,nan,False
8.147999999916,252,-0.2194674902184065,-0.34148287773132324,0.21821124499080746,0.34019586148152825,0.8100917100854447,0.29776889975082665,0.29700566777720294,0.2973872837640148,-2.141569645933021,False,False,False,2.298833727836609,nan,inf,nan,False
8.72999999991,270,-0.11922956856203751,-0.3599335643607126,0.11780746439669995,0.3585164546966553,0.756542784565033,0.319016127304705,0.3003451652787567,0.30968064629173087,-1.8894792767929078,False,False,False,1.798592209815979,nan,inf,nan,False
9.311999999904,288,-0.011877928909502532,-0.34779866118180125,0.015983448028564454,0.3506497955322266,0.6990039363344761,0.3059898761081846,0.31995178508123356,0.3129708305947091,-1.6106655722526868,False,False,False,1.3687618970870972,nan,inf,nan,False
