time,step,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,vorticity_x,vorticity_y,vorticity_z
0.06,10,-12.0,6.6,0.0,6.997997,0.0015886994,5.10253e-05,0.00012117117876186967,1.7468759324401617e-05,2.3278698790818453e-06
0.06,10,-11.833333,6.6,0.0,6.997946,0.0016492913,5.0793402e-05,-6.88668224029243e-05,-6.180000491440296e-05,1.7853242752607912e-05
0.06,10,-11.666667,6.6,0.0,6.997894,0.0017128731,4.963111e-05,0.00012198265176266432,-4.2301195207983255e-05,3.32611525664106e-05
0.06,10,-11.5,6.6,0.0,6.9978404,0.0017791437,4.887767e-05,-6.888186908327043e-05,-1.2150849215686321e-05,2.1947638742858544e-05
0.06,10,-11.333333,6.6,0.0,6.997784,0.00184735,4.6852045e-05,0.00015751333558000624,5.7885656133294106e-05,6.00971543462947e-06
0.06,10,-11.166667,6.6,0.0,6.9977274,0.0019198009,4.5382418e-05,-2.134731039404869e-05,-0.00018309702863916755,1.4956069207983091e-05
0.06,10,-11.0,6.6,0.0,6.997668,0.0019956212,4.3550506e-05,-3.7730380427092314e-05,-0.00017866434063762426,2.6015721232397482e-05
0.06,10,-10.833333,6.6,0.0,6.997607,0.0020750044,4.122313e-05,-2.03761737793684e-06,-4.713196540251374e-05,-4.04381389671471e-05
0.06,10,-10.666667,6.6,0.0,6.997542,0.0021571056,3.4478493e-05,-0.00010728056076914072,-0.00010824739001691341,-6.244675751077011e-05
0.06,10,-10.5,6.6,0.0,6.997477,0.0022441554,3.094133e-05,-8.181494195014238e-06,-0.00026820949278771877,-3.535129508236423e-06
0.06,10,-10.333333,6.6,0.0,6.99741,0.0023353877,2.6713125e-05,-0.00012002902803942561,-4.700466524809599e-05,-4.44874785898719e-05
0.06,10,-10.166667,6.6,0.0,6.99734,0.002431064,2.1764077e-05,-8.438655640929937e-05,-3.1681032851338387e-05,-2.027227310463786e-07
0.06,10,-10.0,6.6,0.0,6.9972687,0.002532356,1.4577992e-05,-0.00014969048788771033,-8.412182796746492e-05,1.0197501978836954e-05
0.06,10,-9.833334,6.6,0.0,6.9971943,0.0026377179,7.793307e-06,2.8990325517952442e-06,-2.68277944996953e-05,-1.1110634659416974e-05
0.06,10,-9.666666,6.6,0.0,6.9971175,0.0027483539,-1.6018748e-07,6.330781616270542e-05,-8.840160444378853e-05,1.231383066624403e-05
0.06,10,-9.5,6.6,0.0,6.9970374,0.002864571,-9.328127e-06,-2.104410668835044e-05,-3.868748899549246e-05,2.8086134989280254e-05
0.06,10,-9.333333,6.6,0.0,6.996955,0.0029867035,-1.9852072e-05,-4.6491099055856466e-05,-0.00015603541396558285,1.2855525710619986e-06
0.06,10,-9.166667,6.6,0.0,6.9968696,0.003115143,-3.1966716e-05,-2.1816696971654892e-05,-4.265294410288334e-05,-2.268272510264069e-05
0.06,10,-9.0,6.6,0.0,6.996781,0.003250278,-4.5882538e-05,-7.32732005417347e-05,-6.001489236950874e-05,7.981820090208203e-05
0.06,10,-8.833333,6.6,0.0,6.996689,0.0033925553,-6.17262e-05,-4.086561966687441e-05,-0.00017633254174143076,1.6823498299345374e-05
0.06,10,-8.666666,6.6,0.0,6.9965935,0.0035424295,-7.986091e-05,-9.583530481904745e-05,-0.00027529418002814054,3.47245077136904e-06
0.06,10,-8.5,6.6,0.0,6.9964943,0.003700416,-0.00010048784,0.00024559523444622755,-9.528908412903547e-05,-1.191669434774667e-05
0.06,10,-8.333334,6.6,0.0,6.996391,0.0038671044,-0.00012398139,-5.709507968276739e-05,-0.0002792289014905691,1.606278237886727e-05
0.06,10,-8.166666,6.6,0.0,6.996283,0.0040430757,-0.00015069544,-5.6030345149338245e-05,-5.96093013882637e-06,-3.20223334711045e-05
0.06,10,-8.0,6.6,0.0,6.9961715,0.0042290175,-0.00018106773,-5.106930620968342e-05,-7.898779585957527e-05,-2.1356914658099413e-05
0.06,10,-7.8333335,6.6,0.0,6.9960546,0.0044256644,-0.0002154652,-0.00013767986092716455,8.544209413230419e-05,-3.619410563260317e-06
0.06,10,-7.666667,6.6,0.0,6.995933,0.004633835,-0.0002545379,2.7033034712076187e-05,-0.00020290445536375046,-8.137561962939799e-06
0.06,10,-7.5,6.6,0.0,6.995805,0.0048544104,-0.0002988465,-0.000159422867000103,-0.00026026531122624874,-6.35367032373324e-05
0.06,10,-7.333333,6.6,0.0,6.9956717,0.005088401,-0.00034909137,-0.00013901200145483017,-0.00016272556968033314,4.183904093224555e-05
0.06,10,-7.1666665,6.6,0.0,6.995532,0.005336903,-0.0004058443,-0.0004172191256657243,-2.887682057917118e-05,2.4418666725978255e-05
0.06,10,-7.0,6.6,0.0,6.995385,0.0056014825,-0.00046975166,-7.604097481817007e-05,2.6811379939317703e-05,-4.66546043753624e-06
0.06,10,-6.8333335,6.6,0.0,6.995231,0.0058833943,-0.0005426742,-7.875473238527775e-05,-9.592622518539429e-08,1.1154959793202579e-05
0.06,10,-6.6666665,6.6,0.0,6.995069,0.0061835707,-0.0006254725,-0.00019027164671570063,-0.00012474902905523777,2.0149163901805878e-05
0.06,10,-6.5,6.6,0.0,6.994898,0.006504111,-0.00072178245,-0.00015569967217743397,-0.0001971519086509943,-4.473442095331848e-05
0.06,10,-6.3333335,6.6,0.0,6.9947186,0.006846798,-0.0008280985,-0.0002751115243881941,3.793858923017979e-05,3.179792838636786e-05
0.06,10,-6.166667,6.6,0.0,6.994529,0.007213922,-0.00094848126,-0.00039681466296315193,-0.00032794615253806114,-4.083717067260295e-05
0.06,10,-6.0,6.6,0.0,6.994328,0.007607917,-0.0010848343,-7.426191587001085e-05,-0.0001681954599916935,-5.025058635510504e-05
0.06,10,-5.833333,6.6,0.0,6.994116,0.0080315545,-0.0012392588,-0.0005104021402075887,-7.129786536097527e-05,2.2127933334559202e-06
0.06,10,-5.6666665,6.6,0.0,6.99389,0.008487796,-0.0014138147,-0.00031864806078374386,-0.00010529346764087677,3.417703555896878e-05
0.06,10,-5.5,6.6,0.0,6.993651,0.008980863,-0.0016202591,-0.0006215658504515886,-0.0005696816369891167,-1.6805424820631742e-06
0.06,10,-5.333333,6.6,0.0,6.993397,0.009514123,-0.0018461868,-0.0003564247163012624,-0.00013119680806994438,7.235220982693136e-05
0.06,10,-5.166667,6.6,0.0,6.993127,0.010092696,-0.002103243,-0.0009078711736947298,0.00011608749628067017,4.915872705169022e-05
0.06,10,-5.0,6.6,0.0,6.9928384,0.01072187,-0.0023953803,-0.0005068123573437333,-0.0004283357411623001,-1.0219227988272905e-06
