time,step,surface,force_density,force_units,moment_units,lift,drag,lift_coefficient,drag_coefficient,panel_count,rotational_power,translational_power,power,force_x,force_y,force_z,moment_x,moment_y,moment_z,rotation_centre_x,rotation_centre_y,rotation_centre_z,translation_velocity_x,translation_velocity_y,translation_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,position_x,position_y,position_z,centroid_x,centroid_y,centroid_z
0.042,7,blade_2,1.225,N,N*m,135.5726776123047,56.772464752197266,0.6334093709612624,0.2652467430749183,132,59.80223049505398,0.0,59.80223049505398,56.772464752197266,-255.3885040283203,135.5726776123047,-998.3182750679084,-149.9461366004282,120.03456278268031,0.0,0.0,0.0,0.0,0.0,0.0,-0.059902970814579216,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.8513811826705933,-2.719021797180176
0.048,8,blade_0,1.225,N,N*m,-289.1234130859375,64.4358901977539,-1.3508140610502744,0.30105104801576876,132,78.07854999832843,0.0,78.07854999832843,64.4358901977539,10.033833503723145,-289.1234130859375,-998.678097269074,-31.627083818193313,-217.55730063017398,0.0,0.0,0.0,0.0,0.0,0.0,-0.07818189886394565,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,3.2803308963775635,-0.2451876997947693
0.048,8,blade_1,1.225,N,N*m,153.25157165527344,64.44012451171875,0.7160069662309402,0.3010708311622859,132,78.07882104355897,0.0,78.07882104355897,64.44012451171875,245.37188720703125,153.25157165527344,-998.6815641230963,204.2399506218614,81.39701815486339,0.0,0.0,0.0,0.0,0.0,0.0,-0.07818189886394565,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.4278266429901123,2.9634439945220947
0.048,8,blade_2,1.225,N,N*m,135.8724822998047,64.43805694580078,0.6348100890252935,0.3010611712835361,132,78.07873942971784,0.0,78.07873942971784,64.43805694580078,-255.40582275390625,135.8724822998047,-998.6805202262057,-172.60273649399844,136.17283665937217,0.0,0.0,0.0,0.0,0.0,0.0,-0.07818189886394565,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.8525044918060303,-2.718256711959839
0.054,9,blade_0,1.225,N,N*m,-289.3896484375,72.03894805908203,-1.3520579397545298,0.3365733094488412,132,98.79851319892362,0.0,98.79851319892362,72.03894805908203,9.757357597351074,-289.3896484375,-999.3295327412761,-34.29035443648928,-245.22158394340232,0.0,0.0,0.0,0.0,0.0,0.0,-0.09886479880956575,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,3.280200958251953,-0.24692614376544952
0.054,9,blade_1,1.225,N,N*m,153.1453857421875,72.03934478759766,0.7155108548197232,0.33657516300491125,132,98.79885547800842,0.0,98.79885547800842,72.03934478759766,245.74073791503906,153.1453857421875,-999.3329948338402,229.51513129062917,92.91570446618286,0.0,0.0,0.0,0.0,0.0,0.0,-0.09886479880956575,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.4262559413909912,2.964200735092163
0.054,9,blade_2,1.225,N,N*m,136.24441528320312,72.03472900390625,0.6365477978409875,0.3365535975929421,132,98.79850623392144,0.0,98.79850623392144,72.03472900390625,-255.4969482421875,136.24441528320312,-999.3294622915079,-195.21572127109891,152.3015463821672,0.0,0.0,0.0,0.0,0.0,0.0,-0.09886479880956575,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.8539445400238037,-2.7172746658325195
0.06,10,blade_0,1.225,N,N*m,-289.75262451171875,79.53877258300781,-1.353753800977411,0.37161325420529495,132,121.97214622903793,0.0,121.97214622903793,79.53877258300781,9.451275825500488,-289.75262451171875,-1000.2697233711311,-36.974053112915705,-272.73850794839007,0.0,0.0,0.0,0.0,0.0,0.0,-0.12193925636173882,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,3.280036687850952,-0.24909503757953644
0.06,10,blade_1,1.225,N,N*m,153.062255859375,79.54288482666016,0.7151224635324246,0.3716324670268675,132,121.97281163185309,0.0,121.97281163185309,79.54288482666016,246.2089385986328,153.062255859375,-1000.2751802095195,254.69660593748304,104.35417679175143,0.0,0.0,0.0,0.0,0.0,0.0,-0.12193925636173882,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.4242956638336182,2.9651432037353516
0.06,10,blade_2,1.225,N,N*m,136.6916961669922,79.54137420654297,0.6386375397287594,0.37162540925567755,132,121.97249860098664,0.0,121.97249860098664,79.54137420654297,-255.65956115722656,136.6916961669922,-1000.2726131045872,-217.71914229258797,168.394696496119,0.0,0.0,0.0,0.0,0.0,0.0,-0.12193925636173882,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.8557406663894653,-2.716047763824463
0.066,11,blade_0,1.225,N,N*m,-290.2093505859375,86.93021392822266,-1.3558876717577744,0.40614682170152827,132,147.6119454167536,0.0,147.6119454167536,86.93021392822266,9.11054801940918,-290.2093505859375,-1001.496176941569,-39.69488384382163,-300.07916604316176,0.0,0.0,0.0,0.0,0.0,0.0,-0.14739142177011608,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,3.279834747314453,-0.25174129009246826
0.066,11,blade_1,1.225,N,N*m,152.99514770507812,86.92744445800781,0.7148089273941098,0.4061338824543468,132,147.6124448362495,0.0,147.6124448362495,86.92744445800781,246.77410888671875,152.99514770507812,-1001.4995653307296,279.7137388114624,115.65792355161419,0.0,0.0,0.0,0.0,0.0,0.0,-0.14739142177011608,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.4219028949737549,2.9662909507751465
0.066,11,blade_2,1.225,N,N*m,137.21490478515625,86.9285888671875,0.6410820237320962,0.4061392292507028,132,147.61221306482886,0.0,147.61221306482886,86.9285888671875,-255.88429260253906,137.21490478515625,-1001.497992841518,-240.0237288938391,184.41290779749033,0.0,0.0,0.0,0.0,0.0,0.0,-0.14739142177011608,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.8579314947128296,-2.7145497798919678
0.072,12,blade_0,1.225,N,N*m,-290.74945068359375,94.195556640625,-1.3584110744753255,0.4400912435299505,132,175.7293470756535,0.0,175.7293470756535,94.195556640625,8.73012638092041,-290.74945068359375,-1002.986934721889,-42.468457072582694,-327.19157276059826,0.0,0.0,0.0,0.0,0.0,0.0,-0.17520601813659736,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,3.2795891761779785,-0.2549113929271698
0.072,12,blade_1,1.225,N,N*m,152.93638610839844,94.19852447509766,0.7145343872238847,0.44010510955516696,132,175.7306479463733,0.0,175.7306479463733,94.19852447509766,247.43325805664062,152.93638610839844,-1002.9943595280323,304.5970148469081,126.82045991605816,0.0,0.0,0.0,0.0,0.0,0.0,-0.17520601813659736,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.4190353155136108,2.967665195465088
0.072,12,blade_2,1.225,N,N*m,137.81466674804688,94.19683837890625,0.643884172766339,0.44009723194186917,132,175.72993845461224,0.0,175.72993845461224,94.19683837890625,-256.1622619628906,137.81466674804688,-1002.9903100566238,-262.1236653045298,200.37583285816623,0.0,0.0,0.0,0.0,0.0,0.0,-0.17520601813659736,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.860554575920105,-2.712752103805542
0.078,13,blade_0,1.225,N,N*m,-291.3622131347656,101.3419189453125,-1.3612739631161723,0.47347977676389574,132,206.3347230891468,0.0,206.3347230891468,101.3419189453125,8.304430961608887,-291.3622131347656,-1004.7153416397517,-45.317910469384195,-354.0963680865917,0.0,0.0,0.0,0.0,0.0,0.0,-0.2053663505848303,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,3.2792961597442627,-0.25865188241004944
0.078,13,blade_1,1.225,N,N*m,152.87396240234375,101.34284973144531,0.7142427373053204,0.47348412549159863,132,206.33612658633498,0.0,206.33612658633498,101.34284973144531,248.1764373779297,152.87396240234375,-1004.7221757544165,329.32034632579877,137.80442182739566,0.0,0.0,0.0,0.0,0.0,0.0,-0.2053663505848303,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.4156490564346313,2.96928071975708
0.078,13,blade_2,1.225,N,N*m,138.48968505859375,101.34308624267578,0.6470379271289514,0.47348523049617885,132,206.33545325423285,0.0,206.33545325423285,101.34308624267578,-256.4801025390625,138.48968505859375,-1004.7188970668408,-284.0031765788943,216.2983218504762,0.0,0.0,0.0,0.0,0.0,0.0,-0.2053663505848303,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.8636478185653687,-2.7106285095214844
0.084,14,blade_0,1.225,N,N*m,-292.0338439941406,108.3818359375,-1.3644118909615708,0.5063709866461167,132,239.43475140364714,0.0,239.43475140364714,108.3818359375,7.827702522277832,-292.0338439941406,-1006.6445509484575,-48.270572894846325,-380.8457588680822,0.0,0.0,0.0,0.0,0.0,0.0,-0.23785431628080878,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,3.2789506912231445,-0.26300814747810364
0.084,14,blade_1,1.225,N,N*m,152.79678344726562,108.37882995605469,0.713882149359073,0.506356942394355,132,239.4360849057445,0.0,239.4360849057445,108.37882995605469,248.9960479736328,152.79678344726562,-1006.650157330205,353.94787828964684,148.6149913866477,0.0,0.0,0.0,0.0,0.0,0.0,-0.23785431628080878,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.41170334815979,2.9711577892303467
0.084,14,blade_2,1.225,N,N*m,139.23834228515625,108.38216400146484,0.6505357300144164,0.5063725193944054,132,239.4356702316579,0.0,239.4356702316579,108.38216400146484,-256.82330322265625,139.23834228515625,-1006.6484139349491,-305.6893475345495,232.2278482308538,0.0,0.0,0.0,0.0,0.0,0.0,-0.23785431628080878,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.8672466278076172,-2.70815110206604
0.09,15,blade_0,1.225,N,N*m,-292.74664306640625,115.3207778930664,-1.3677421608945486,0.5387904308631948,132,275.0293385843944,0.0,275.0293385843944,115.3207778930664,7.294188499450684,-292.74664306640625,-1008.7251775620219,-51.35246030893019,-407.4546654588999,0.0,0.0,0.0,0.0,0.0,0.0,-0.2726504152985555,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,3.2785441875457764,-0.26802587509155273
0.09,15,blade_1,1.225,N,N*m,152.6915283203125,115.32393646240234,0.7133903866755589,0.5388051880211373,132,275.03132906217826,0.0,275.03132906217826,115.32393646240234,249.88095092773438,152.6915283203125,-1008.7324780379139,378.55016570992626,159.25823602585695,0.0,0.0,0.0,0.0,0.0,0.0,-0.2726504152985555,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.4071547985076904,2.973316192626953
0.09,15,blade_2,1.225,N,N*m,140.05714416503906,115.32344055175781,0.6543612558711943,0.5388028710760497,132,275.0307718665695,0.0,275.0307718665695,115.32344055175781,-257.1744689941406,140.05714416503906,-1008.7304344114332,-327.19551821055416,248.20408258679947,0.0,0.0,0.0,0.0,0.0,0.0,-0.2726504152985555,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.8713890314102173,-2.705289840698242
0.096,16,blade_0,1.225,N,N*m,-293.4861145019531,122.20040130615234,-1.3711970468279298,0.5709327328024879,132,313.11373023561373,0.0,313.11373023561373,122.20040130615234,6.697755813598633,-293.4861145019531,-1010.9124942850319,-54.601697629392746,-434.06229869928734,0.0,0.0,0.0,0.0,0.0,0.0,-0.3097337623243676,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,3.278071165084839,-0.27374985814094543
0.096,16,blade_1,1.225,N,N*m,152.54393005371094,122.19755554199219,0.7127007925268735,0.570919437102216,132,313.11494346214334,0.0,313.11494346214334,122.19755554199219,250.81808471679688,152.54393005371094,-1010.9164112830385,403.2040831949006,169.74242926693896,0.0,0.0,0.0,0.0,0.0,0.0,-0.3097337623243676,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.4019614458084106,2.975768566131592
0.096,16,blade_2,1.225,N,N*m,140.94302368164062,122.2000732421875,0.6585001752850507,0.5709312000541992,132,313.1151897974647,0.0,313.1151897974647,122.2000732421875,-257.51611328125,140.94302368164062,-1010.9172065961473,-348.60882612403367,264.3177740350246,0.0,0.0,0.0,0.0,0.0,0.0,-0.3097337623243676,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.8761094808578491,-2.7020180225372314
0.102,17,blade_0,1.225,N,N*m,-294.2318115234375,129.03599548339844,-1.3746810193334873,0.6028693256633119,132,353.67168673469115,0.0,353.67168673469115,129.03599548339844,6.03264856338501,-294.2318115234375,-1013.147587781524,-58.05046552930147,-460.72660565855944,0.0,0.0,0.0,0.0,0.0,0.0,-0.3490820991925978,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,3.2775230407714844,-0.280224472284317
0.102,17,blade_1,1.225,N,N*m,152.34083557128906,129.03443908691406,0.7117519144002319,0.6028620540202677,132,353.67302280244945,0.0,353.67302280244945,129.03443908691406,251.79660034179688,152.34083557128906,-1013.1514151555468,428.02258156375854,180.08847126735145,0.0,0.0,0.0,0.0,0.0,0.0,-0.3490820991925978,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.3960802555084229,2.9785306453704834
0.102,17,blade_2,1.225,N,N*m,141.891845703125,129.0365447998047,0.662933168498486,0.6028718921255627,132,353.6733889806988,0.0,353.6733889806988,129.0365447998047,-257.829345703125,141.891845703125,-1013.1524641301296,-369.98128106408444,280.6396422318502,0.0,0.0,0.0,0.0,0.0,0.0,-0.3490820991925978,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.8814433813095093,-2.6983065605163574
0.108,18,blade_0,1.225,N,N*m,-294.9681701660156,135.86903381347656,-1.3781213619807802,0.6347939773456075,132,396.68063578338393,0.0,396.68063578338393,135.86903381347656,5.2930073738098145,-294.9681701660156,-1015.3807554348965,-61.740206947684214,-487.58349802947066,0.0,0.0,0.0,0.0,0.0,0.0,-0.39067180824545183,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,3.2768948078155518,-0.28749388456344604
0.108,18,blade_1,1.225,N,N*m,152.068359375,135.86676025390625,0.7104788778331816,0.6347833550435136,132,396.68166406425365,0.0,396.68166406425365,135.86676025390625,252.80377197265625,152.068359375,-1015.3833875185228,453.125122419514,190.32094283123294,0.0,0.0,0.0,0.0,0.0,0.0,-0.39067180824545183,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.389469861984253,2.9816203117370605
0.108,18,blade_2,1.225,N,N*m,142.90090942382812,135.86959838867188,0.6676476170721003,0.6347966150984764,132,396.6830737551701,0.0,396.6830737551701,135.86959838867188,-258.09765625,142.90090942382812,-1015.3869958948803,-391.3920046948755,297.2617752132339,0.0,0.0,0.0,0.0,0.0,0.0,-0.39067180824545183,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.8874239921569824,-2.694126605987549
0.114,19,blade_0,1.225,N,N*m,-295.6776123046875,142.73121643066406,-1.3814359479777805,0.6668547941084354,132,442.106469153148,0.0,442.106469153148,142.73121643066406,4.473276615142822,-295.6776123046875,-1017.5579521511487,-65.71201274523834,-514.7388764628911,0.0,0.0,0.0,0.0,0.0,0.0,-0.4344779265087766,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,3.276172161102295,-0.2956012487411499
0.114,19,blade_1,1.225,N,N*m,151.71310424804688,142.73045349121094,0.7088190896630487,0.6668512295775314,132,442.10729531989756,0.0,442.10729531989756,142.73045349121094,253.828125,151.71310424804688,-1017.5598536671963,478.6291847000634,200.45935537313682,0.0,0.0,0.0,0.0,0.0,0.0,-0.4344779265087766,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.382088303565979,2.9850504398345947
0.114,19,blade_2,1.225,N,N*m,143.96511840820312,142.7288055419922,0.6726197099394549,0.6668435301907788,132,442.10860287321,0.0,442.10860287321,142.7288055419922,-258.3016052246094,143.96511840820312,-1017.5628631487663,-412.91670532096805,314.2744567386879,0.0,0.0,0.0,0.0,0.0,0.0,-0.4344779265087766,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.8940848112106323,-2.6894478797912598
0.12,20,blade_0,1.225,N,N*m,-296.3450927734375,149.66055297851562,-1.3845544847750613,0.6992293608814323,132,489.90589373900247,0.0,489.90589373900247,149.66055297851562,3.5681209564208984,-296.3450927734375,-1019.63005263469,-70.010603751372,-542.3109973831699,0.0,0.0,0.0,0.0,0.0,0.0,-0.4804741606753371,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,3.2753493785858154,-0.30458909273147583
0.12,20,blade_1,1.225,N,N*m,151.26223754882812,149.65567016601562,0.7067125944800281,0.6992065478836468,132,489.905748726872,0.0,489.905748726872,149.65567016601562,254.85733032226562,151.26223754882812,-1019.6297508242237,504.6531759521117,210.5216705607765,0.0,0.0,0.0,0.0,0.0,0.0,-0.4804741606753371,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.3738927841186523,2.9888312816619873
0.12,20,blade_2,1.225,N,N*m,145.08314514160156,149.6614227294922,0.6778432448167766,0.6992334244466628,132,489.9090220523453,0.0,489.9090220523453,149.6614227294922,-258.4276428222656,145.08314514160156,-1019.636563522473,-434.6531587814485,331.7887613967509,0.0,0.0,0.0,0.0,0.0,0.0,-0.4804741606753371,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.901456594467163,-2.6842410564422607
