time,step,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,vorticity_x,vorticity_y,vorticity_z
0.06,10,-12.0,3.9,0.0,6.997052,0.0012627193,8.417806e-05,5.400204099714756e-05,-8.436403004452586e-05,5.947655154159293e-06
0.06,10,-11.833333,3.9,0.0,6.996956,0.00131785,8.6471904e-05,4.2458996176719666e-05,-5.664263153448701e-05,-2.8925936931045726e-05
0.06,10,-11.666667,3.9,0.0,6.9968557,0.001375139,9.0027694e-05,0.00014118559192866087,-0.00011136336252093315,-9.258306818082929e-06
0.06,10,-11.5,3.9,0.0,6.996751,0.0014354012,9.363098e-05,0.00017703569028526545,5.2280433010309935e-05,4.324746987549588e-05
0.06,10,-11.333333,3.9,0.0,6.9966416,0.0014988007,9.735208e-05,2.203520853072405e-05,-6.359477993100882e-05,2.165819751098752e-06
0.06,10,-11.166667,3.9,0.0,6.9965277,0.0015654986,0.00010118913,0.00016952306032180786,-4.608440212905407e-05,1.4528930478263646e-05
0.06,10,-11.0,3.9,0.0,6.9964085,0.0016357119,0.00010510348,4.3452135287225246e-05,-3.41503182426095e-05,-2.6879053621087223e-05
0.06,10,-10.833333,3.9,0.0,6.9962845,0.0017096444,0.00010905787,1.144374255090952e-05,-0.00018706044647842646,-2.7413061616243795e-05
0.06,10,-10.666667,3.9,0.0,6.9961543,0.0017875005,0.00011316873,0.00014775199815630913,-0.0001563455443829298,-1.389889803249389e-06
0.06,10,-10.5,3.9,0.0,6.996018,0.0018695332,0.000117275864,-7.127039134502411e-05,5.0164759159088135e-05,2.150581349269487e-05
0.06,10,-10.333333,3.9,0.0,6.995876,0.001956012,0.000121410936,-1.8508988432586193e-05,-0.00014749995898455381,-1.4605091564590111e-05
0.06,10,-10.166667,3.9,0.0,6.9957266,0.0020471574,0.00012554415,0.00010578904766589403,-0.0002369460416957736,2.3343953216681257e-05
0.06,10,-10.0,3.9,0.0,6.99557,0.002143288,0.00012969505,6.155832670629025e-05,-0.00018923473544418812,5.084177246317267e-06
0.06,10,-9.833334,3.9,0.0,6.995406,0.0022446918,0.00013371184,9.557756129652262e-05,-2.371123991906643e-05,-1.8043661839328706e-05
