time,step,reference_speed,R1,Rinf,edge_R1,edge_Rinf,interior_R1,interior_Rinf,collocation_R1,collocation_Rinf,off_grid_R1,off_grid_Rinf,independent_surface_R1,independent_surface_Rinf,two_sided_trace_R1,two_sided_trace_Rinf,transport_R1,transport_Rinf,transport_filter_radius,transport_operator,transport_filter_radii,boundary_filter_radius,stage_boundary_residual,stage_near_wake_elapsed,stage_near_wake_matrix_norm,n_probes,n_panels,n_edge_panels,blade_0_R1,blade_0_Rinf,blade_0_n_probes,blade_1_R1,blade_1_Rinf,blade_1_n_probes,blade_2_R1,blade_2_Rinf,blade_2_n_probes
0.006,1,1.0,8.815982265414116,181.77484131315245,11.72080697052646,181.77484131315245,6.926885527157847,80.50466282467805,2.4419632588745442e-05,0.00011657931216306093,13.223961188304878,181.77484131315245,23.466370727504422,181.77484131315245,2.981551649105337,18.125339359643057,5.632194174433171,6.668574963534335,0.5681919455528259,symmetric_pair_radius:GAUSSIAN:TreecodeInduction:uniform_target_core,"0.5681842565536499,0.5681919455528259,0.5682567358016968",1e-08,0.0,0.0,0.0,11088,396,156,8.81597701605618,181.77484131315245,3696,8.815986232631953,181.76901324930216,3696,8.815983547553822,181.77381094058595,3696
0.06,10,1.0,8.531491341640297,180.3646891658521,11.454996689608711,180.3646891658521,6.6302463323952505,79.1898749292076,9.075741459906638e-06,5.19125099138827e-05,12.797232474589714,180.3646891658521,22.70770771820992,180.3646891658521,2.8867572309695153,17.901548737713593,5.552018375128125,6.7300374652085395,0.5682875216007233,symmetric_pair_radius:GAUSSIAN:TreecodeInduction:uniform_target_core,"0.5682397335767746,0.5682875216007233,0.5683651268482208",1e-08,0.0,0.0,0.0,11088,396,156,8.531487396639148,180.3646891658521,3696,8.53147050079921,180.3250329135686,3696,8.53151612748399,180.35936311758556,3696
0.12,20,2.832196365898747,2.945325914322278,63.520077163405766,4.000363025610024,63.520077163405766,2.2592033158558684,27.515080629976946,4.3046678021945935e-06,1.9529082725684825e-05,4.417986719149515,63.520077163405766,7.8363190917511245,63.520077163405766,0.9996543465479069,6.364724532508467,1.9617363783222965,2.4220588444983546,0.5684449374675751,symmetric_pair_radius:GAUSSIAN:TreecodeInduction:uniform_target_core,"0.5683443993330002,0.5684449374675751,0.5685332864522934",1e-08,0.0,0.0,0.0,11088,396,156,2.9453323832364178,63.520077163405766,3696,2.945299796030316,63.50292182368957,3696,2.9453455637057626,63.51831766471393,3696
