time,step,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,vorticity_x,vorticity_y,vorticity_z
0.06,10,-1.5,1.5,0.0,6.8038726,-0.075198986,-0.02961713,0.02677600085735321,-0.008801504969596863,-0.0011957362294197083
0.06,10,-1.333333,1.5,0.0,6.748744,-0.10436979,-0.038056254,0.034572482109069824,-0.008066892623901367,-0.00039681047201156616
0.06,10,-1.166666,1.5,0.0,6.667084,-0.1443635,-0.047245562,0.042540788650512695,-0.008200839161872864,0.0013870038092136383
0.06,10,-1.0,1.5,0.0,6.54226,-0.19932483,-0.055080056,0.056287869811058044,0.00821414589881897,0.004275523126125336
0.06,10,-0.833333,1.5,0.0,6.345544,-0.2745647,-0.05636084,0.06644096970558167,0.06517413258552551,0.020406559109687805
0.06,10,-0.666667,1.5,0.0,6.0279694,-0.3758137,-0.03923756,0.05051937699317932,0.2486114501953125,0.04866805858910084
0.06,10,-0.5,1.5,0.0,5.512589,-0.50688624,0.025572658,-0.049070894718170166,0.7690837979316711,0.10990930534899235
0.06,10,-0.33333397,1.5,0.0,4.7050705,-0.66421473,0.20990145,-0.3982405662536621,1.9135298132896423,0.2277667112648487
0.06,10,-0.16666698,1.5,0.0,3.544447,-0.8334991,0.6669413,-1.5973507165908813,4.18361434340477,0.4227663427591324
0.06,10,0.0,1.5,0.0,1.470293,-0.9391179,2.2340362,-12.019309222698212,20.949020504951477,3.5983984768390656
0.06,10,0.16666603,1.5,0.0,3.9076521,0.74469674,3.159319,7.542645215988159,9.467999696731567,0.7636624425649643
0.06,10,0.33333397,1.5,0.0,5.1429567,0.6101054,2.3931062,4.191379606723785,8.417617559432983,0.3895517960190773
0.06,10,0.5,1.5,0.0,5.7940784,0.47511044,1.5123578,2.789237827062607,7.709570646286011,0.26194543950259686
0.06,10,0.666667,1.5,0.0,6.1763024,0.35861,0.7457697,1.7437615096569061,6.245833158493042,0.15407398529350758
0.06,10,0.833333,1.5,0.0,6.416102,0.26563525,0.20438462,1.0088984370231628,4.3590474128723145,0.07654378190636635
0.06,10,1.0,1.5,0.0,6.5747013,0.19415289,-0.09546453,0.5478438138961792,2.5862682461738586,0.03766988590359688
0.06,10,1.166666,1.5,0.0,6.682841,0.14074393,-0.20879978,0.2856135368347168,1.2985705733299255,0.019445452839136124
0.06,10,1.333334,1.5,0.0,6.7575755,0.10163223,-0.21487397,0.15314364433288574,0.561091423034668,0.012186381965875626
0.06,10,1.5,1.5,0.0,6.809641,0.07321934,-0.17801702,0.08907638490200043,0.20840293169021606,0.007438017055392265
0.06,10,1.666666,1.5,0.0,6.846397,0.052493542,-0.13431504,0.056150443851947784,0.0717928409576416,0.005800167098641396
0.06,10,1.833334,1.5,0.0,6.872832,0.0372573,-0.09769064,0.041390467435121536,0.024583935737609863,0.0034464458003640175
0.06,10,2.0,1.5,0.0,6.892306,0.025971092,-0.07043785,0.02924133650958538,0.01297810673713684,0.0024053147062659264
0.06,10,2.166667,1.5,0.0,6.9070325,0.01756419,-0.050955802,0.024832381517626345,0.009955808520317078,0.0017341850325465202
0.06,10,2.333333,1.5,0.0,6.918459,0.011299052,-0.037106022,0.018714023754000664,0.009846851229667664,0.0008115391246974468
0.06,10,2.5,1.5,0.0,6.9275403,0.006627268,-0.02718626,0.015839913859963417,0.006765350699424744,0.000682896701619029
0.06,10,2.666666,1.5,0.0,6.934918,0.0031531504,-0.020008609,0.014018211513757706,0.005966000258922577,0.00037707341834902763
0.06,10,2.833334,1.5,0.0,6.9410315,0.00058330706,-0.014765918,0.010971568524837494,0.0051061250269412994,0.00033544423058629036
0.06,10,3.0,1.5,0.0,6.9461894,-0.0013013682,-0.010930061,0.008970100432634354,0.005087260156869888,-5.773617886006832e-05
0.06,10,3.166666,1.5,0.0,6.9506106,-0.0026661493,-0.00805144,0.008592626079916954,0.0056878551840782166,1.4244578778743744e-06
0.06,10,3.333334,1.5,0.0,6.9544506,-0.0036368852,-0.005904481,0.007264791056513786,0.004082757979631424,0.0001142745022661984
0.06,10,3.5,1.5,0.0,6.9578257,-0.0043092184,-0.0042919666,0.0062661729753017426,0.0027734264731407166,0.00010929297422990203
0.06,10,3.666667,1.5,0.0,6.960819,-0.004750756,-0.003083393,0.005378292873501778,0.002925693988800049,7.94309307821095e-05
0.06,10,3.833333,1.5,0.0,6.963498,-0.0050195563,-0.0021722838,0.005718231201171875,0.002965550869703293,-7.879213080741465e-05
0.06,10,4.0,1.5,0.0,6.965913,-0.0051558944,-0.0014851317,0.004808397963643074,0.0033623315393924713,-1.9833387341350317e-05
0.06,10,4.166666,1.5,0.0,6.968099,-0.005194364,-0.0009672716,0.0037776250392198563,0.002374161034822464,-4.8014859203249216e-05
0.06,10,4.333334,1.5,0.0,6.9700937,-0.005162143,-0.00057831407,0.003951855003833771,0.0022122878581285477,5.487887392519042e-05
0.06,10,4.5,1.5,0.0,6.9719195,-0.0050783167,-0.00028859824,0.0034661050885915756,0.0021613584831357002,5.7726265367818996e-05
0.06,10,4.666666,1.5,0.0,6.9735975,-0.0049553346,-7.354468e-05,0.002373894676566124,0.0016683596186339855,-0.00015549094086964033
0.06,10,4.833334,1.5,0.0,6.975144,-0.0048052156,8.476898e-05,0.0019303914159536362,0.0016888529062271118,-7.519185237470083e-05
0.06,10,5.0,1.5,0.0,6.976572,-0.004640508,0.0002008751,0.00216631218791008,0.0009352513588964939,9.534658966003917e-05
0.06,10,5.166668,1.5,0.0,6.9778953,-0.0044606375,0.00028326735,0.0022286931052803993,0.0013523092493414879,3.6418823583517224e-05
0.06,10,5.333332,1.5,0.0,6.979122,-0.004274263,0.00033983588,0.0023055877536535263,0.0006823719013482332,1.717182749416679e-05
